"TIME","GEO","AGE","INDIC_HE","UNIT","SEX","ICD10","Value","Value_imp"
2010,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",7999.9,FALSE
2010,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",955.2,FALSE
2010,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",7.8,FALSE
2010,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",133.9,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",3831.9,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3831,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",177.9,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.9,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",19.2,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",4109.2,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",4107.4,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",179,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",1.8,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",20.2,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",3541.7,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3541.7,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",176.7,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2010,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",18,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",3293.3,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3290.9,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",99.8,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.6,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",8.4,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",3265.3,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3263,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",103.4,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",1.1,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",9.1,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",3322.6,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3320.2,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",96.1,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2010,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",7.8,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",647.3,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",628.7,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",12.3,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",1.2,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",679.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",660.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",11.7,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",1.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",616.3,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",598.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",12.8,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",1.3,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",4180.6,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",1915.8,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",47.8,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",6.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",4298,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",2083.3,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",48.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",6.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",4057,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",1739.3,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",47,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2010,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",6.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",506.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",506.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",25.8,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",3.8,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",562.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",562.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",27.6,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0.1,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",4.4,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",447.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",447.5,FALSE
2010,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",23.8,FALSE
