"TIME","GEO","ICHA_HC","INDIC_HE","UNIT","Value","Value_imp"
2011,"Romania","Services of curative care","Discharges","Number",4306277,FALSE
2011,"Romania","Services of curative care","In-patient average length of stay (in days)","Number",6.48,FALSE
2011,"Romania","Services of curative care","Bed-days","Number",27915460,FALSE
2011,"Romania","In-patient care","Discharges","Number",4633328,FALSE
2011,"Romania","In-patient care","In-patient average length of stay (in days)","Number",7.5,FALSE
2011,"Romania","In-patient care","Bed-days","Number",4633328,TRUE
2011,"Slovenia","Services of curative care","Discharges","Number",338071,FALSE
2011,"Slovenia","Services of curative care","In-patient average length of stay (in days)","Number",6.84,FALSE
2011,"Slovenia","Services of curative care","Bed-days","Number",2311144,FALSE
2011,"Slovenia","In-patient care","Discharges","Number",358195,FALSE
2011,"Slovenia","In-patient care","In-patient average length of stay (in days)","Number",7.3,FALSE
2011,"Slovenia","In-patient care","Bed-days","Number",358195,TRUE
2011,"Slovakia","Services of curative care","Discharges","Number",914152,FALSE
2011,"Slovakia","Services of curative care","In-patient average length of stay (in days)","Number",6.3,FALSE
2011,"Slovakia","Services of curative care","Bed-days","Number",5714801,FALSE
2011,"Slovakia","In-patient care","Discharges","Number",1009687,FALSE
2011,"Slovakia","In-patient care","In-patient average length of stay (in days)","Number",8,FALSE
2011,"Slovakia","In-patient care","Bed-days","Number",1009687,TRUE
2011,"Finland","Services of curative care","Discharges","Number",918631,FALSE
2011,"Finland","Services of curative care","In-patient average length of stay (in days)","Number",6.9,FALSE
2011,"Finland","Services of curative care","Bed-days","Number",6368574,FALSE
2011,"Finland","In-patient care","Discharges","Number",948953,FALSE
2011,"Finland","In-patient care","In-patient average length of stay (in days)","Number",11.4,FALSE
2011,"Finland","In-patient care","Bed-days","Number",948953,TRUE
2011,"Sweden","Services of curative care","Discharges","Number",1498464,FALSE
2011,"Sweden","Services of curative care","In-patient average length of stay (in days)","Number",5.65,FALSE
2011,"Sweden","Services of curative care","Bed-days","Number",12752281,TRUE
2011,"Sweden","In-patient care","Discharges","Number",1546624,FALSE
2011,"Sweden","In-patient care","In-patient average length of stay (in days)","Number",5.89,FALSE
2011,"Sweden","In-patient care","Bed-days","Number",1546624,TRUE
2011,"Iceland","Services of curative care","Discharges","Number",40479,FALSE
2011,"Iceland","Services of curative care","In-patient average length of stay (in days)","Number",5.34,FALSE
2011,"Iceland","Services of curative care","Bed-days","Number",216165,FALSE
2011,"Iceland","In-patient care","Discharges","Number",41311,FALSE
2011,"Iceland","In-patient care","In-patient average length of stay (in days)","Number",5.61,FALSE
2011,"Iceland","In-patient care","Bed-days","Number",41311,TRUE
2011,"Liechtenstein","Services of curative care","Discharges","Number",2466,FALSE
2011,"Liechtenstein","Services of curative care","In-patient average length of stay (in days)","Number",5.6,FALSE
2011,"Liechtenstein","Services of curative care","Bed-days","Number",13806,FALSE
2011,"Liechtenstein","In-patient care","Discharges","Number",2475,FALSE
2011,"Liechtenstein","In-patient care","In-patient average length of stay (in days)","Number",5.69,FALSE
2011,"Liechtenstein","In-patient care","Bed-days","Number",2475,TRUE
2011,"Norway","Services of curative care","Discharges","Number",936991,FALSE
2011,"Norway","Services of curative care","In-patient average length of stay (in days)","Number",6.1,FALSE
2011,"Norway","Services of curative care","Bed-days","Number",12752281,TRUE
2011,"Norway","In-patient care","Discharges","Number",972960,FALSE
2011,"Norway","In-patient care","In-patient average length of stay (in days)","Number",6.5,FALSE
2011,"Norway","In-patient care","Bed-days","Number",972960,TRUE
2011,"Switzerland","Services of curative care","Discharges","Number",1249172,FALSE
2011,"Switzerland","Services of curative care","In-patient average length of stay (in days)","Number",7.69,FALSE
2011,"Switzerland","Services of curative care","Bed-days","Number",9603222,FALSE
2011,"Switzerland","In-patient care","Discharges","Number",1342314,FALSE
2011,"Switzerland","In-patient care","In-patient average length of stay (in days)","Number",8.8,FALSE
2011,"Switzerland","In-patient care","Bed-days","Number",1342314,TRUE
2011,"United Kingdom","Services of curative care","Discharges","Number",8065052.04,FALSE
2011,"United Kingdom","Services of curative care","In-patient average length of stay (in days)","Number",6.01,FALSE
2011,"United Kingdom","Services of curative care","Bed-days","Number",48421552.63,TRUE
2011,"United Kingdom","In-patient care","Discharges","Number",8487740,FALSE
2011,"United Kingdom","In-patient care","In-patient average length of stay (in days)","Number",7.34,FALSE
2011,"United Kingdom","In-patient care","Bed-days","Number",8487740,TRUE
2011,"Montenegro","Services of curative care","Discharges","Number",1804812,TRUE
2011,"Montenegro","Services of curative care","In-patient average length of stay (in days)","Number",7.1,TRUE
2011,"Montenegro","Services of curative care","Bed-days","Number",12483768,TRUE
2011,"Montenegro","In-patient care","Discharges","Number",74362,FALSE
2011,"Montenegro","In-patient care","In-patient average length of stay (in days)","Number",8.02,FALSE
2011,"Montenegro","In-patient care","Bed-days","Number",72263,TRUE
2011,"North Macedonia","Services of curative care","Discharges","Number",196515,FALSE
2011,"North Macedonia","Services of curative care","In-patient average length of stay (in days)","Number",6.1,FALSE
2011,"North Macedonia","Services of curative care","Bed-days","Number",12752281,TRUE
2011,"North Macedonia","In-patient care","Discharges","Number",79101698,TRUE
2011,"North Macedonia","In-patient care","In-patient average length of stay (in days)","Number",8.02,TRUE
2011,"North Macedonia","In-patient care","Bed-days","Number",79101698,TRUE
2011,"Albania","Services of curative care","Discharges","Number",1950051,TRUE
2011,"Albania","Services of curative care","In-patient average length of stay (in days)","Number",7.1,TRUE
2011,"Albania","Services of curative care","Bed-days","Number",12752281,TRUE
2011,"Albania","In-patient care","Discharges","Number",239049,FALSE
2011,"Albania","In-patient care","In-patient average length of stay (in days)","Number",5.7,FALSE
2011,"Albania","In-patient care","Bed-days","Number",239049,TRUE
2011,"Serbia","Services of curative care","Discharges","Number",1016866,FALSE
2011,"Serbia","Services of curative care","In-patient average length of stay (in days)","Number",8.2,FALSE
2011,"Serbia","Services of curative care","Bed-days","Number",8304428,FALSE
2011,"Serbia","In-patient care","Discharges","Number",1132146,FALSE
2011,"Serbia","In-patient care","In-patient average length of stay (in days)","Number",9.1,FALSE
2011,"Serbia","In-patient care","Bed-days","Number",1132146,TRUE
2011,"Turkey","Services of curative care","Discharges","Number",11280386,FALSE
2011,"Turkey","Services of curative care","In-patient average length of stay (in days)","Number",3.91,FALSE
2011,"Turkey","Services of curative care","Bed-days","Number",44063220,FALSE
2011,"Turkey","In-patient care","Discharges","Number",11313264,FALSE
2011,"Turkey","In-patient care","In-patient average length of stay (in days)","Number",3.94,FALSE
2011,"Turkey","In-patient care","Bed-days","Number",11313264,TRUE
2012,"European Union - 27 countries (from 2020)","Services of curative care","Discharges","Number",1974563,TRUE
2012,"European Union - 27 countries (from 2020)","Services of curative care","In-patient average length of stay (in days)","Number",7,TRUE
2012,"European Union - 27 countries (from 2020)","Services of curative care","Bed-days","Number",12708241,TRUE
2012,"European Union - 27 countries (from 2020)","In-patient care","Discharges","Number",79097605,FALSE
2012,"European Union - 27 countries (from 2020)","In-patient care","In-patient average length of stay (in days)","Number",7.88,TRUE
2012,"European Union - 27 countries (from 2020)","In-patient care","Bed-days","Number",79101698,TRUE
2012,"European Union - 28 countries (2013-2020)","Services of curative care","Discharges","Number",1974563,TRUE
2012,"European Union - 28 countries (2013-2020)","Services of curative care","In-patient average length of stay (in days)","Number",7,TRUE
2012,"European Union - 28 countries (2013-2020)","Services of curative care","Bed-days","Number",12708241,TRUE
2012,"European Union - 28 countries (2013-2020)","In-patient care","Discharges","Number",87611555,FALSE
2012,"European Union - 28 countries (2013-2020)","In-patient care","In-patient average length of stay (in days)","Number",7.88,TRUE
2012,"European Union - 28 countries (2013-2020)","In-patient care","Bed-days","Number",87611555,TRUE
2012,"Belgium","Services of curative care","Discharges","Number",1822346,FALSE
2012,"Belgium","Services of curative care","In-patient average length of stay (in days)","Number",7,FALSE
2012,"Belgium","Services of curative care","Bed-days","Number",12708241,FALSE
2012,"Belgium","In-patient care","Discharges","Number",1849504,FALSE
2012,"Belgium","In-patient care","In-patient average length of stay (in days)","Number",7.88,FALSE
2012,"Belgium","In-patient care","Bed-days","Number",1849504,TRUE
2012,"Bulgaria","Services of curative care","Discharges","Number",2041507,TRUE
2012,"Bulgaria","Services of curative care","In-patient average length of stay (in days)","Number",6.16,TRUE
2012,"Bulgaria","Services of curative care","Bed-days","Number",12708241,TRUE
2012,"Bulgaria","In-patient care","Discharges","Number",2041507,FALSE
2012,"Bulgaria","In-patient care","In-patient average length of stay (in days)","Number",5.8,FALSE
2012,"Bulgaria","In-patient care","Bed-days","Number",1961448,TRUE
2012,"Czechia","Services of curative care","Discharges","Number",1974563,FALSE
2012,"Czechia","Services of curative care","In-patient average length of stay (in days)","Number",6.16,FALSE
2012,"Czechia","Services of curative care","Bed-days","Number",12168465,FALSE
2012,"Czechia","In-patient care","Discharges","Number",2141445,FALSE
2012,"Czechia","In-patient care","In-patient average length of stay (in days)","Number",9.49,FALSE
2012,"Czechia","In-patient care","Bed-days","Number",2141445,TRUE
2012,"Denmark","Services of curative care","Discharges","Number",1822346,TRUE
2012,"Denmark","Services of curative care","In-patient average length of stay (in days)","Number",6.16,TRUE
2012,"Denmark","Services of curative care","Bed-days","Number",12708241,TRUE
2012,"Denmark","In-patient care","Discharges","Number",858080,FALSE
2012,"Denmark","In-patient care","In-patient average length of stay (in days)","Number",5.72,FALSE
2012,"Denmark","In-patient care","Bed-days","Number",858080,TRUE
2012,"Germany (until 1990 former territory of the FRG)","Services of curative care","Discharges","Number",18533275,FALSE
2012,"Germany (until 1990 former territory of the FRG)","Services of curative care","In-patient average length of stay (in days)","Number",7.8,FALSE
2012,"Germany (until 1990 former territory of the FRG)","Services of curative care","Bed-days","Number",145019306,FALSE
2012,"Germany (until 1990 former territory of the FRG)","In-patient care","Discharges","Number",20181298,FALSE
2012,"Germany (until 1990 former territory of the FRG)","In-patient care","In-patient average length of stay (in days)","Number",9.2,FALSE
2012,"Germany (until 1990 former territory of the FRG)","In-patient care","Bed-days","Number",20181298,TRUE
