"TIME","GEO","UNIT","SOURCE","ICD10","Value","Value_imp"
2018,"Turkey","Percentage","Survey data","Malignant neoplasm of breast",28.1,TRUE
2018,"Turkey","Percentage","Survey data","Malignant neoplasm of cervix uteri",26.3,TRUE
2018,"Turkey","Percentage","Programme data","Malignant neoplasm of breast",34.8,FALSE
2018,"Turkey","Percentage","Programme data","Malignant neoplasm of cervix uteri",46.96,FALSE
2019,"Belgium","Percentage","Survey data","Malignant neoplasm of breast",68.1,TRUE
2019,"Belgium","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Belgium","Percentage","Programme data","Malignant neoplasm of breast",61.6,TRUE
2019,"Belgium","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.31,TRUE
2019,"Bulgaria","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Bulgaria","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Bulgaria","Percentage","Programme data","Malignant neoplasm of breast",20.55,TRUE
2019,"Bulgaria","Percentage","Programme data","Malignant neoplasm of cervix uteri",13.35,TRUE
2019,"Czechia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Czechia","Percentage","Survey data","Malignant neoplasm of cervix uteri",75.77,TRUE
2019,"Czechia","Percentage","Programme data","Malignant neoplasm of breast",61.4,TRUE
2019,"Czechia","Percentage","Programme data","Malignant neoplasm of cervix uteri",76.04,TRUE
2019,"Denmark","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2019,"Denmark","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Denmark","Percentage","Programme data","Malignant neoplasm of breast",83.2,TRUE
2019,"Denmark","Percentage","Programme data","Malignant neoplasm of cervix uteri",63.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Percentage","Survey data","Malignant neoplasm of breast",71.3,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Percentage","Survey data","Malignant neoplasm of cervix uteri",79.7,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Percentage","Programme data","Malignant neoplasm of breast",51,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"Estonia","Percentage","Survey data","Malignant neoplasm of breast",52.8,TRUE
2019,"Estonia","Percentage","Survey data","Malignant neoplasm of cervix uteri",57.7,TRUE
2019,"Estonia","Percentage","Programme data","Malignant neoplasm of breast",55.9,TRUE
2019,"Estonia","Percentage","Programme data","Malignant neoplasm of cervix uteri",45.9,TRUE
2019,"Ireland","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2019,"Ireland","Percentage","Survey data","Malignant neoplasm of cervix uteri",77.8,TRUE
2019,"Ireland","Percentage","Programme data","Malignant neoplasm of breast",74.3,TRUE
2019,"Ireland","Percentage","Programme data","Malignant neoplasm of cervix uteri",79.7,TRUE
2019,"Greece","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Greece","Percentage","Survey data","Malignant neoplasm of cervix uteri",75.52,TRUE
2019,"Greece","Percentage","Programme data","Malignant neoplasm of breast",40.7,TRUE
2019,"Greece","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"Spain","Percentage","Survey data","Malignant neoplasm of breast",79.8,TRUE
2019,"Spain","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.66,TRUE
2019,"Spain","Percentage","Programme data","Malignant neoplasm of breast",40.7,TRUE
2019,"Spain","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"France","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2019,"France","Percentage","Survey data","Malignant neoplasm of cervix uteri",73.59,TRUE
2019,"France","Percentage","Programme data","Malignant neoplasm of breast",50.2,TRUE
2019,"France","Percentage","Programme data","Malignant neoplasm of cervix uteri",59,TRUE
2019,"Croatia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Croatia","Percentage","Survey data","Malignant neoplasm of cervix uteri",77.1,TRUE
2019,"Croatia","Percentage","Programme data","Malignant neoplasm of breast",60,TRUE
2019,"Croatia","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"Italy","Percentage","Survey data","Malignant neoplasm of breast",73,TRUE
2019,"Italy","Percentage","Survey data","Malignant neoplasm of cervix uteri",79.7,TRUE
2019,"Italy","Percentage","Programme data","Malignant neoplasm of breast",60,TRUE
2019,"Italy","Percentage","Programme data","Malignant neoplasm of cervix uteri",40.5,TRUE
2019,"Cyprus","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Cyprus","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Cyprus","Percentage","Programme data","Malignant neoplasm of breast",34.79,TRUE
2019,"Cyprus","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"Latvia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Latvia","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Latvia","Percentage","Programme data","Malignant neoplasm of breast",39.1,FALSE
2019,"Latvia","Percentage","Programme data","Malignant neoplasm of cervix uteri",39.7,FALSE
2019,"Lithuania","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Lithuania","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Lithuania","Percentage","Programme data","Malignant neoplasm of breast",48.3,TRUE
2019,"Lithuania","Percentage","Programme data","Malignant neoplasm of cervix uteri",50.9,TRUE
2019,"Luxembourg","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Luxembourg","Percentage","Survey data","Malignant neoplasm of cervix uteri",79.7,TRUE
2019,"Luxembourg","Percentage","Programme data","Malignant neoplasm of breast",40.7,FALSE
2019,"Luxembourg","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.96,TRUE
2019,"Hungary","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Hungary","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Hungary","Percentage","Programme data","Malignant neoplasm of breast",41.09,TRUE
2019,"Hungary","Percentage","Programme data","Malignant neoplasm of cervix uteri",34.2,TRUE
2019,"Malta","Percentage","Survey data","Malignant neoplasm of breast",68,TRUE
2019,"Malta","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Malta","Percentage","Programme data","Malignant neoplasm of breast",51.5,TRUE
2019,"Malta","Percentage","Programme data","Malignant neoplasm of cervix uteri",24,TRUE
2019,"Netherlands","Percentage","Survey data","Malignant neoplasm of breast",79.3,TRUE
2019,"Netherlands","Percentage","Survey data","Malignant neoplasm of cervix uteri",60.8,TRUE
2019,"Netherlands","Percentage","Programme data","Malignant neoplasm of breast",77.2,TRUE
2019,"Netherlands","Percentage","Programme data","Malignant neoplasm of cervix uteri",57.6,TRUE
2019,"Austria","Percentage","Survey data","Malignant neoplasm of breast",72.7,TRUE
2019,"Austria","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Austria","Percentage","Programme data","Malignant neoplasm of breast",40.7,TRUE
2019,"Austria","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"Poland","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Poland","Percentage","Survey data","Malignant neoplasm of cervix uteri",71.7,TRUE
2019,"Poland","Percentage","Programme data","Malignant neoplasm of breast",40.7,TRUE
2019,"Poland","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"Portugal","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2019,"Portugal","Percentage","Survey data","Malignant neoplasm of cervix uteri",70.7,TRUE
2019,"Portugal","Percentage","Programme data","Malignant neoplasm of breast",40.7,TRUE
2019,"Portugal","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"Romania","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Romania","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Romania","Percentage","Programme data","Malignant neoplasm of breast",0.2,TRUE
2019,"Romania","Percentage","Programme data","Malignant neoplasm of cervix uteri",0.9,TRUE
2019,"Slovenia","Percentage","Survey data","Malignant neoplasm of breast",72.1,TRUE
2019,"Slovenia","Percentage","Survey data","Malignant neoplasm of cervix uteri",70.7,TRUE
2019,"Slovenia","Percentage","Programme data","Malignant neoplasm of breast",76.8,FALSE
2019,"Slovenia","Percentage","Programme data","Malignant neoplasm of cervix uteri",72.4,FALSE
2019,"Slovakia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Slovakia","Percentage","Survey data","Malignant neoplasm of cervix uteri",69,TRUE
2019,"Slovakia","Percentage","Programme data","Malignant neoplasm of breast",30.7,TRUE
2019,"Slovakia","Percentage","Programme data","Malignant neoplasm of cervix uteri",46,TRUE
2019,"Finland","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2019,"Finland","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Finland","Percentage","Programme data","Malignant neoplasm of breast",82.6,TRUE
2019,"Finland","Percentage","Programme data","Malignant neoplasm of cervix uteri",70.6,TRUE
2019,"Sweden","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2019,"Sweden","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Sweden","Percentage","Programme data","Malignant neoplasm of breast",40.7,TRUE
2019,"Sweden","Percentage","Programme data","Malignant neoplasm of cervix uteri",73.5,TRUE
2019,"Iceland","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Iceland","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Iceland","Percentage","Programme data","Malignant neoplasm of breast",61,FALSE
2019,"Iceland","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,FALSE
2019,"Liechtenstein","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"Liechtenstein","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Liechtenstein","Percentage","Programme data","Malignant neoplasm of breast",8.1,TRUE
2019,"Liechtenstein","Percentage","Programme data","Malignant neoplasm of cervix uteri",27.3,TRUE
2019,"Norway","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2019,"Norway","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Norway","Percentage","Programme data","Malignant neoplasm of breast",74.8,TRUE
2019,"Norway","Percentage","Programme data","Malignant neoplasm of cervix uteri",74.4,TRUE
2019,"Switzerland","Percentage","Survey data","Malignant neoplasm of breast",49,TRUE
2019,"Switzerland","Percentage","Survey data","Malignant neoplasm of cervix uteri",73.6,TRUE
2019,"Switzerland","Percentage","Programme data","Malignant neoplasm of breast",40.7,TRUE
2019,"Switzerland","Percentage","Programme data","Malignant neoplasm of cervix uteri",67,TRUE
2019,"United Kingdom","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2019,"United Kingdom","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"United Kingdom","Percentage","Programme data","Malignant neoplasm of breast",75.21,TRUE
2019,"United Kingdom","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.4,TRUE
2019,"Montenegro","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2019,"Montenegro","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"Montenegro","Percentage","Programme data","Malignant neoplasm of breast",39.1,TRUE
2019,"Montenegro","Percentage","Programme data","Malignant neoplasm of cervix uteri",39.7,TRUE
2019,"North Macedonia","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2019,"North Macedonia","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2019,"North Macedonia","Percentage","Programme data","Malignant neoplasm of breast",40.7,TRUE
2019,"North Macedonia","Percentage","Programme data","Malignant neoplasm of cervix uteri",14.6,TRUE
2019,"Serbia","Percentage","Survey data","Malignant neoplasm of breast",22.7,TRUE
2019,"Serbia","Percentage","Survey data","Malignant neoplasm of cervix uteri",59.7,TRUE
2019,"Serbia","Percentage","Programme data","Malignant neoplasm of breast",9.8,FALSE
2019,"Serbia","Percentage","Programme data","Malignant neoplasm of cervix uteri",10.4,FALSE
2019,"Turkey","Percentage","Survey data","Malignant neoplasm of breast",28.1,TRUE
2019,"Turkey","Percentage","Survey data","Malignant neoplasm of cervix uteri",26.3,TRUE
2019,"Turkey","Percentage","Programme data","Malignant neoplasm of breast",35.98,FALSE
2019,"Turkey","Percentage","Programme data","Malignant neoplasm of cervix uteri",45.99,FALSE
