"TIME","GEO","UNIT","ICHA11_HF","Value","Value_imp"
2010,"Poland","Million euro","Government schemes and compulsory contributory health care financing schemes",711.45,TRUE
2010,"Poland","Million euro","Government schemes",197.75,TRUE
2010,"Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8.66,TRUE
2010,"Poland","Million euro","Social health insurance schemes",8.66,TRUE
2010,"Portugal","Million euro","All financing schemes",175.06,TRUE
2010,"Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes",583.7,TRUE
2010,"Portugal","Million euro","Government schemes",197.75,TRUE
2010,"Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",175.06,FALSE
2010,"Portugal","Million euro","Social health insurance schemes",175.06,FALSE
2010,"Romania","Million euro","All financing schemes",932.1,TRUE
2010,"Romania","Million euro","Government schemes and compulsory contributory health care financing schemes",711.45,TRUE
2010,"Romania","Million euro","Government schemes",626.87,TRUE
2010,"Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8.66,TRUE
2010,"Romania","Million euro","Social health insurance schemes",8.66,TRUE
2010,"Slovenia","Million euro","All financing schemes",932.1,TRUE
2010,"Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes",711.45,TRUE
2010,"Slovenia","Million euro","Government schemes",118.98,TRUE
2010,"Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8.66,TRUE
2010,"Slovenia","Million euro","Social health insurance schemes",8.66,TRUE
2010,"Slovakia","Million euro","All financing schemes",932.1,TRUE
2010,"Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes",711.45,TRUE
2010,"Slovakia","Million euro","Government schemes",371.58,TRUE
2010,"Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8.66,TRUE
2010,"Slovakia","Million euro","Social health insurance schemes",8.66,TRUE
2010,"Finland","Million euro","All financing schemes",932.1,TRUE
2010,"Finland","Million euro","Government schemes and compulsory contributory health care financing schemes",711.45,TRUE
2010,"Finland","Million euro","Government schemes",197.75,TRUE
2010,"Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8.66,TRUE
2010,"Finland","Million euro","Social health insurance schemes",8.66,TRUE
2010,"Sweden","Million euro","All financing schemes",0,TRUE
2010,"Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes",583.7,TRUE
2010,"Sweden","Million euro","Government schemes",197.75,TRUE
2010,"Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2010,"Sweden","Million euro","Social health insurance schemes",0,FALSE
2010,"Iceland","Million euro","All financing schemes",939.05,TRUE
2010,"Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes",750.62,TRUE
2010,"Iceland","Million euro","Government schemes",750.62,TRUE
2010,"Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2010,"Iceland","Million euro","Social health insurance schemes",0,TRUE
2010,"Liechtenstein","Million euro","All financing schemes",283.02,TRUE
2010,"Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes",185.77,TRUE
2010,"Liechtenstein","Million euro","Government schemes",43.46,TRUE
2010,"Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",144.7,TRUE
2010,"Liechtenstein","Million euro","Social health insurance schemes",144.7,TRUE
2010,"Norway","Million euro","All financing schemes",932.1,TRUE
2010,"Norway","Million euro","Government schemes and compulsory contributory health care financing schemes",711.45,TRUE
2010,"Norway","Million euro","Government schemes",197.75,TRUE
2010,"Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2010,"Norway","Million euro","Social health insurance schemes",0,TRUE
2010,"Switzerland","Million euro","All financing schemes",932.1,TRUE
2010,"Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes",711.45,TRUE
2010,"Switzerland","Million euro","Government schemes",197.75,TRUE
2010,"Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8.66,TRUE
2010,"Switzerland","Million euro","Social health insurance schemes",8.66,TRUE
2010,"United Kingdom","Million euro","All financing schemes",932.1,TRUE
2010,"United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes",711.45,TRUE
2010,"United Kingdom","Million euro","Government schemes",197.75,TRUE
2010,"United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2010,"United Kingdom","Million euro","Social health insurance schemes",0,TRUE
2010,"Bosnia and Herzegovina","Million euro","All financing schemes",932.1,TRUE
2010,"Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes",936.07,TRUE
2010,"Bosnia and Herzegovina","Million euro","Government schemes",29.05,TRUE
2010,"Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",907.03,TRUE
2010,"Bosnia and Herzegovina","Million euro","Social health insurance schemes",937.77,TRUE
2011,"European Union - 27 countries (from 2020)","Million euro","All financing schemes",939.05,TRUE
2011,"European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,TRUE
2011,"European Union - 27 countries (from 2020)","Million euro","Government schemes",456.59,TRUE
2011,"European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,TRUE
2011,"European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",0,TRUE
2011,"European Union - 28 countries (2013-2020)","Million euro","All financing schemes",939.05,TRUE
2011,"European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,TRUE
2011,"European Union - 28 countries (2013-2020)","Million euro","Government schemes",456.59,TRUE
2011,"European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,TRUE
2011,"European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",0,TRUE
2011,"European Union - 27 countries (2007-2013)","Million euro","All financing schemes",939.05,TRUE
2011,"European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,TRUE
2011,"European Union - 27 countries (2007-2013)","Million euro","Government schemes",456.59,TRUE
2011,"European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,TRUE
2011,"European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",0,TRUE
2011,"European Union - 15 countries (1995-2004)","Million euro","All financing schemes",939.05,TRUE
2011,"European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,TRUE
2011,"European Union - 15 countries (1995-2004)","Million euro","Government schemes",456.59,TRUE
2011,"European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,TRUE
2011,"European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes",0,TRUE
2011,"Euro area - 19 countries  (from 2015)","Million euro","All financing schemes",939.05,TRUE
2011,"Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,TRUE
2011,"Euro area - 19 countries  (from 2015)","Million euro","Government schemes",456.59,TRUE
2011,"Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,TRUE
2011,"Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",0,TRUE
2011,"Euro area - 18 countries (2014)","Million euro","All financing schemes",939.05,TRUE
2011,"Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,TRUE
2011,"Euro area - 18 countries (2014)","Million euro","Government schemes",456.59,TRUE
2011,"Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,TRUE
2011,"Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",0,TRUE
2011,"Euro area - 12 countries (2001-2006)","Million euro","All financing schemes",939.05,TRUE
2011,"Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,TRUE
2011,"Euro area - 12 countries (2001-2006)","Million euro","Government schemes",456.59,TRUE
2011,"Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,TRUE
2011,"Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes",0,TRUE
2011,"Belgium","Million euro","All financing schemes",939.05,TRUE
2011,"Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,TRUE
2011,"Belgium","Million euro","Government schemes",456.59,TRUE
2011,"Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,TRUE
2011,"Belgium","Million euro","Social health insurance schemes",0,TRUE
