"TIME","GEO","ISCO08","UNIT","Value","Flag.and.Footnotes","Value_imp"
2017,"Ireland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2017,"Ireland","Health care assistants","Full-time equivalent (FTE)",4569,"",FALSE
2017,"Ireland","Hospital employment","Full-time equivalent (FTE)",56260,"",FALSE
2017,"Greece","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Greece","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Greece","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Greece","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Greece","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Spain","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Spain","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Spain","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Spain","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Spain","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"France","Medical doctors","Full-time equivalent (FTE)",131059.27,"",FALSE
2017,"France","Nursing professionals and midwives","Full-time equivalent (FTE)",354504.78,"",FALSE
2017,"France","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2017,"France","Health care assistants","Full-time equivalent (FTE)",227468.49,"",FALSE
2017,"France","Hospital employment","Full-time equivalent (FTE)",1169711.72,"",FALSE
2017,"Croatia","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Croatia","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Croatia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Croatia","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Croatia","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Italy","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Italy","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Italy","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Italy","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Italy","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Cyprus","Medical doctors","Full-time equivalent (FTE)",801,"",FALSE
2017,"Cyprus","Nursing professionals and midwives","Full-time equivalent (FTE)",4141,"",FALSE
2017,"Cyprus","Nursing associate professionals","Full-time equivalent (FTE)",93,"",FALSE
2017,"Cyprus","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Cyprus","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Latvia","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Latvia","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Latvia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Latvia","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Latvia","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Lithuania","Medical doctors","Full-time equivalent (FTE)",9726,"",FALSE
2017,"Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)",15478,"",FALSE
2017,"Lithuania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2017,"Lithuania","Health care assistants","Full-time equivalent (FTE)",6167,"",FALSE
2017,"Lithuania","Hospital employment","Full-time equivalent (FTE)",45637,"",FALSE
2017,"Luxembourg","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Luxembourg","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Luxembourg","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Hungary","Medical doctors","Full-time equivalent (FTE)",17406.65,"",FALSE
2017,"Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)",28684.52,"",FALSE
2017,"Hungary","Nursing associate professionals","Full-time equivalent (FTE)",6212,"",FALSE
2017,"Hungary","Health care assistants","Full-time equivalent (FTE)",13539.81,"",FALSE
2017,"Hungary","Hospital employment","Full-time equivalent (FTE)",100372.68,"",FALSE
2017,"Malta","Medical doctors","Full-time equivalent (FTE)",1155.1,"",FALSE
2017,"Malta","Nursing professionals and midwives","Full-time equivalent (FTE)",2958.69,"",FALSE
2017,"Malta","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2017,"Malta","Health care assistants","Full-time equivalent (FTE)",1277.35,"",FALSE
2017,"Malta","Hospital employment","Full-time equivalent (FTE)",8914.7,"",FALSE
2017,"Netherlands","Medical doctors","Full-time equivalent (FTE)",22043,"e",FALSE
2017,"Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)",60080,"e",FALSE
2017,"Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Netherlands","Health care assistants","Full-time equivalent (FTE)",12360,"e",FALSE
2017,"Netherlands","Hospital employment","Full-time equivalent (FTE)",202528,"",FALSE
2017,"Austria","Medical doctors","Full-time equivalent (FTE)",22807.83,"",FALSE
2017,"Austria","Nursing professionals and midwives","Full-time equivalent (FTE)",51203.43,"",FALSE
2017,"Austria","Nursing associate professionals","Full-time equivalent (FTE)",42.85,"",FALSE
2017,"Austria","Health care assistants","Full-time equivalent (FTE)",8640.66,"",FALSE
2017,"Austria","Hospital employment","Full-time equivalent (FTE)",140592.65,"",FALSE
2017,"Poland","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Poland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Poland","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Poland","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Portugal","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Portugal","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Portugal","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Portugal","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Romania","Medical doctors","Full-time equivalent (FTE)",28465,"",FALSE
2017,"Romania","Nursing professionals and midwives","Full-time equivalent (FTE)",10737,"",FALSE
2017,"Romania","Nursing associate professionals","Full-time equivalent (FTE)",56899.5,"",FALSE
2017,"Romania","Health care assistants","Full-time equivalent (FTE)",43530.5,"",FALSE
2017,"Romania","Hospital employment","Full-time equivalent (FTE)",174423.5,"",FALSE
2017,"Slovenia","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Slovenia","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Slovenia","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Slovakia","Medical doctors","Full-time equivalent (FTE)",9086.69,"",FALSE
2017,"Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)",21178.38,"",FALSE
2017,"Slovakia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2017,"Slovakia","Health care assistants","Full-time equivalent (FTE)",6903.42,"",FALSE
2017,"Slovakia","Hospital employment","Full-time equivalent (FTE)",41458.33,"",FALSE
2017,"Finland","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Finland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Finland","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Finland","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Iceland","Medical doctors","Full-time equivalent (FTE)",685.24,"",FALSE
2017,"Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)",1515.83,"",FALSE
2017,"Iceland","Nursing associate professionals","Full-time equivalent (FTE)",565.37,"",FALSE
2017,"Iceland","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Iceland","Hospital employment","Full-time equivalent (FTE)",5153.58,"",FALSE
2017,"Liechtenstein","Medical doctors","Full-time equivalent (FTE)",18.6,"",FALSE
2017,"Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)",48.96,"",FALSE
2017,"Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)",22,"",FALSE
2017,"Liechtenstein","Health care assistants","Full-time equivalent (FTE)",23.25,"",FALSE
2017,"Liechtenstein","Hospital employment","Full-time equivalent (FTE)",203.92,"",FALSE
2017,"Norway","Medical doctors","Full-time equivalent (FTE)",13667,"",FALSE
2017,"Norway","Nursing professionals and midwives","Full-time equivalent (FTE)",42077,"",FALSE
2017,"Norway","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2017,"Norway","Health care assistants","Full-time equivalent (FTE)",7677,"",FALSE
2017,"Norway","Hospital employment","Full-time equivalent (FTE)",99187,"",FALSE
2017,"Switzerland","Medical doctors","Full-time equivalent (FTE)",22011.05,"",FALSE
2017,"Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)",48068.77,"",FALSE
2017,"Switzerland","Nursing associate professionals","Full-time equivalent (FTE)",8969.75,"",FALSE
2017,"Switzerland","Health care assistants","Full-time equivalent (FTE)",10933.74,"",FALSE
2017,"Switzerland","Hospital employment","Full-time equivalent (FTE)",165463.1,"",FALSE
2017,"United Kingdom","Medical doctors","Full-time equivalent (FTE)",126619.32,"e",FALSE
2017,"United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)",362951.19,"e",FALSE
2017,"United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)",67049.02,"e",FALSE
2017,"United Kingdom","Health care assistants","Full-time equivalent (FTE)",79031.65,"e",FALSE
2017,"United Kingdom","Hospital employment","Full-time equivalent (FTE)",1290047.12,"e",FALSE
2017,"Montenegro","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Montenegro","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Montenegro","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"North Macedonia","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"North Macedonia","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"North Macedonia","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Albania","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Albania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Albania","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Albania","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Serbia","Medical doctors","Full-time equivalent (FTE)",11345,"",FALSE
2017,"Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)",5697,"",FALSE
2017,"Serbia","Nursing associate professionals","Full-time equivalent (FTE)",23671,"",FALSE
2017,"Serbia","Health care assistants","Full-time equivalent (FTE)",0,"",FALSE
2017,"Serbia","Hospital employment","Full-time equivalent (FTE)",62978,"",FALSE
2017,"Turkey","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Turkey","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Turkey","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Turkey","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2018,"Belgium","Medical doctors","Full-time equivalent (FTE)",7087.5,"e",FALSE
2018,"Belgium","Nursing professionals and midwives","Full-time equivalent (FTE)",61820.93,"e",FALSE
2018,"Belgium","Nursing associate professionals","Full-time equivalent (FTE)",490,"e",FALSE
2018,"Belgium","Health care assistants","Full-time equivalent (FTE)",6920,"e",FALSE
2018,"Belgium","Hospital employment","Full-time equivalent (FTE)",144741.52,"e",FALSE
2018,"Bulgaria","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Bulgaria","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Bulgaria","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Bulgaria","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Bulgaria","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Czechia","Medical doctors","Full-time equivalent (FTE)",22716.84,"",FALSE
2018,"Czechia","Nursing professionals and midwives","Full-time equivalent (FTE)",52904.51,"",FALSE
2018,"Czechia","Nursing associate professionals","Full-time equivalent (FTE)",22716.84,"",TRUE
2018,"Czechia","Health care assistants","Full-time equivalent (FTE)",3430.58,"",FALSE
2018,"Czechia","Hospital employment","Full-time equivalent (FTE)",146598.44,"",FALSE
2018,"Denmark","Medical doctors","Full-time equivalent (FTE)",17094,"",FALSE
2018,"Denmark","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",FALSE
2018,"Denmark","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"Denmark","Health care assistants","Full-time equivalent (FTE)",8055,"",FALSE
2018,"Denmark","Hospital employment","Full-time equivalent (FTE)",106676,"",FALSE
2018,"Germany (until 1990 former territory of the FRG)","Medical doctors","Full-time equivalent (FTE)",166000,"",TRUE
2018,"Germany (until 1990 former territory of the FRG)","Nursing professionals and midwives","Full-time equivalent (FTE)",341000,"",TRUE
2018,"Germany (until 1990 former territory of the FRG)","Nursing associate professionals","Full-time equivalent (FTE)",34000,"",TRUE
2018,"Germany (until 1990 former territory of the FRG)","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Germany (until 1990 former territory of the FRG)","Hospital employment","Full-time equivalent (FTE)",988000,"",TRUE
2018,"Estonia","Medical doctors","Full-time equivalent (FTE)",2556.5,"",FALSE
2018,"Estonia","Nursing professionals and midwives","Full-time equivalent (FTE)",4901.3,"",FALSE
2018,"Estonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"Estonia","Health care assistants","Full-time equivalent (FTE)",2813.2,"",FALSE
2018,"Estonia","Hospital employment","Full-time equivalent (FTE)",12854.4,"",FALSE
2018,"Ireland","Medical doctors","Full-time equivalent (FTE)",8206,"",FALSE
2018,"Ireland","Nursing professionals and midwives","Full-time equivalent (FTE)",22376,"",FALSE
2018,"Ireland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"Ireland","Health care assistants","Full-time equivalent (FTE)",4871,"",FALSE
2018,"Ireland","Hospital employment","Full-time equivalent (FTE)",58474,"",FALSE
2018,"Greece","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Greece","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Greece","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Greece","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Greece","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Spain","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Spain","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Spain","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Spain","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Spain","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"France","Medical doctors","Full-time equivalent (FTE)",133123.05,"",FALSE
2018,"France","Nursing professionals and midwives","Full-time equivalent (FTE)",356733.74,"",FALSE
2018,"France","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"France","Health care assistants","Full-time equivalent (FTE)",227829.65,"",FALSE
2018,"France","Hospital employment","Full-time equivalent (FTE)",1176945.99,"",FALSE
2018,"Croatia","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Croatia","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Croatia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Croatia","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Croatia","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Italy","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Italy","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Italy","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Italy","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Italy","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Cyprus","Medical doctors","Full-time equivalent (FTE)",842,"",FALSE
2018,"Cyprus","Nursing professionals and midwives","Full-time equivalent (FTE)",4217,"",FALSE
2018,"Cyprus","Nursing associate professionals","Full-time equivalent (FTE)",81,"",FALSE
2018,"Cyprus","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Cyprus","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Latvia","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Latvia","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Latvia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Latvia","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Latvia","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Lithuania","Medical doctors","Full-time equivalent (FTE)",9761,"",FALSE
2018,"Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)",15465,"",FALSE
2018,"Lithuania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"Lithuania","Health care assistants","Full-time equivalent (FTE)",6359,"",FALSE
2018,"Lithuania","Hospital employment","Full-time equivalent (FTE)",45742,"",FALSE
2018,"Luxembourg","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Luxembourg","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Luxembourg","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Hungary","Medical doctors","Full-time equivalent (FTE)",17342.23,"",FALSE
2018,"Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)",28764.81,"",FALSE
2018,"Hungary","Nursing associate professionals","Full-time equivalent (FTE)",5725.36,"",FALSE
2018,"Hungary","Health care assistants","Full-time equivalent (FTE)",13882.05,"",FALSE
2018,"Hungary","Hospital employment","Full-time equivalent (FTE)",100795.43,"",FALSE
2018,"Malta","Medical doctors","Full-time equivalent (FTE)",1177.94,"",FALSE
2018,"Malta","Nursing professionals and midwives","Full-time equivalent (FTE)",2908.37,"",FALSE
2018,"Malta","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"Malta","Health care assistants","Full-time equivalent (FTE)",1566.84,"",FALSE
2018,"Malta","Hospital employment","Full-time equivalent (FTE)",9455.2,"",FALSE
2018,"Netherlands","Medical doctors","Full-time equivalent (FTE)",21682,"e",FALSE
2018,"Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)",60773,"e",FALSE
2018,"Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Netherlands","Health care assistants","Full-time equivalent (FTE)",11778,"e",FALSE
2018,"Netherlands","Hospital employment","Full-time equivalent (FTE)",216350,"",FALSE
2018,"Austria","Medical doctors","Full-time equivalent (FTE)",23110.78,"",FALSE
2018,"Austria","Nursing professionals and midwives","Full-time equivalent (FTE)",51629.17,"",FALSE
2018,"Austria","Nursing associate professionals","Full-time equivalent (FTE)",36.47,"",FALSE
2018,"Austria","Health care assistants","Full-time equivalent (FTE)",8840.38,"",FALSE
2018,"Austria","Hospital employment","Full-time equivalent (FTE)",141704.22,"",FALSE
2018,"Poland","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Poland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Poland","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Poland","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Portugal","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Portugal","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Portugal","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Portugal","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Romania","Medical doctors","Full-time equivalent (FTE)",29342,"",FALSE
2018,"Romania","Nursing professionals and midwives","Full-time equivalent (FTE)",11268,"",FALSE
2018,"Romania","Nursing associate professionals","Full-time equivalent (FTE)",57243.5,"",FALSE
2018,"Romania","Health care assistants","Full-time equivalent (FTE)",43893,"",FALSE
2018,"Romania","Hospital employment","Full-time equivalent (FTE)",176297,"",FALSE
2018,"Slovenia","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Slovenia","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Slovenia","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Slovakia","Medical doctors","Full-time equivalent (FTE)",9309.16,"",FALSE
2018,"Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)",21352.19,"",FALSE
2018,"Slovakia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"Slovakia","Health care assistants","Full-time equivalent (FTE)",7273.15,"",FALSE
2018,"Slovakia","Hospital employment","Full-time equivalent (FTE)",42287.43,"",FALSE
2018,"Finland","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Finland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Finland","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Finland","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Iceland","Medical doctors","Full-time equivalent (FTE)",695.59,"",FALSE
2018,"Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)",1588.23,"",FALSE
2018,"Iceland","Nursing associate professionals","Full-time equivalent (FTE)",544.79,"",FALSE
2018,"Iceland","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Iceland","Hospital employment","Full-time equivalent (FTE)",5343.04,"",FALSE
2018,"Liechtenstein","Medical doctors","Full-time equivalent (FTE)",19.1,"",FALSE
2018,"Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)",46.9,"",FALSE
2018,"Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"Liechtenstein","Health care assistants","Full-time equivalent (FTE)",19.2,"",FALSE
2018,"Liechtenstein","Hospital employment","Full-time equivalent (FTE)",151.05,"",FALSE
2018,"Norway","Medical doctors","Full-time equivalent (FTE)",14049,"",FALSE
2018,"Norway","Nursing professionals and midwives","Full-time equivalent (FTE)",42599,"",FALSE
2018,"Norway","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2018,"Norway","Health care assistants","Full-time equivalent (FTE)",7752,"",FALSE
2018,"Norway","Hospital employment","Full-time equivalent (FTE)",100705,"",FALSE
2018,"Switzerland","Medical doctors","Full-time equivalent (FTE)",22731.09,"",FALSE
2018,"Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)",48833.7,"",FALSE
2018,"Switzerland","Nursing associate professionals","Full-time equivalent (FTE)",9523.36,"",FALSE
2018,"Switzerland","Health care assistants","Full-time equivalent (FTE)",10191.45,"",FALSE
2018,"Switzerland","Hospital employment","Full-time equivalent (FTE)",168372.17,"",FALSE
2018,"United Kingdom","Medical doctors","Full-time equivalent (FTE)",129312.18,"e",FALSE
2018,"United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)",365458.22,"e",FALSE
2018,"United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)",69897.31,"e",FALSE
2018,"United Kingdom","Health care assistants","Full-time equivalent (FTE)",79365.7,"e",FALSE
2018,"United Kingdom","Hospital employment","Full-time equivalent (FTE)",1317664,"e",FALSE
2018,"Montenegro","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Montenegro","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Montenegro","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"North Macedonia","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"North Macedonia","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"North Macedonia","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Albania","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
2018,"Albania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2018,"Albania","Health care assistants","Full-time equivalent (FTE)",3430.58,"",TRUE
2018,"Albania","Hospital employment","Full-time equivalent (FTE)",106676,"",TRUE
2018,"Serbia","Medical doctors","Full-time equivalent (FTE)",11483,"",FALSE
2018,"Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)",5884,"",FALSE
2018,"Serbia","Nursing associate professionals","Full-time equivalent (FTE)",23905,"",FALSE
2018,"Serbia","Health care assistants","Full-time equivalent (FTE)",0,"",FALSE
2018,"Serbia","Hospital employment","Full-time equivalent (FTE)",62822,"",FALSE
2018,"Turkey","Medical doctors","Full-time equivalent (FTE)",17094,"",TRUE
2018,"Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",37092,"",TRUE
