"TIME","GEO","MORTALIT","SEX","ICD10","UNIT","Value","Value_imp"
2011,"Austria","Treatable mortality","Females","Total","Rate",67.41,FALSE
2011,"Poland","Total","Total","Total","Number",121819,FALSE
2011,"Poland","Total","Total","Total","Rate",395.4,FALSE
2011,"Poland","Total","Males","Total","Number",83297,FALSE
2011,"Poland","Total","Males","Total","Rate",589,FALSE
2011,"Poland","Total","Females","Total","Number",38522,FALSE
2011,"Poland","Total","Females","Total","Rate",233.91,FALSE
2011,"Poland","Preventable mortality","Total","Total","Number",77175.5,FALSE
2011,"Poland","Preventable mortality","Total","Total","Rate",246.29,FALSE
2011,"Poland","Preventable mortality","Males","Total","Number",57292,FALSE
2011,"Poland","Preventable mortality","Males","Total","Rate",396.56,FALSE
2011,"Poland","Preventable mortality","Females","Total","Number",19883.5,FALSE
2011,"Poland","Preventable mortality","Females","Total","Rate",119.63,FALSE
2011,"Poland","Treatable mortality","Total","Total","Number",44643.5,FALSE
2011,"Poland","Treatable mortality","Total","Total","Rate",149.1,FALSE
2011,"Poland","Treatable mortality","Males","Total","Number",26005,FALSE
2011,"Poland","Treatable mortality","Males","Total","Rate",192.44,FALSE
2011,"Poland","Treatable mortality","Females","Total","Number",18638.5,FALSE
2011,"Poland","Treatable mortality","Females","Total","Rate",114.28,FALSE
2011,"Portugal","Total","Total","Total","Number",22711,FALSE
2011,"Portugal","Total","Total","Total","Rate",244.04,FALSE
2011,"Portugal","Total","Males","Total","Number",15188,FALSE
2011,"Portugal","Total","Males","Total","Rate",352.07,FALSE
2011,"Portugal","Total","Females","Total","Number",7523,FALSE
2011,"Portugal","Total","Females","Total","Rate",150.69,FALSE
2011,"Portugal","Preventable mortality","Total","Total","Number",13968.5,FALSE
2011,"Portugal","Preventable mortality","Total","Total","Rate",149.25,FALSE
2011,"Portugal","Preventable mortality","Males","Total","Number",10463.5,FALSE
2011,"Portugal","Preventable mortality","Males","Total","Rate",240.39,FALSE
2011,"Portugal","Preventable mortality","Females","Total","Number",3505,FALSE
2011,"Portugal","Preventable mortality","Females","Total","Rate",70.03,FALSE
2011,"Portugal","Treatable mortality","Total","Total","Number",8742.5,FALSE
2011,"Portugal","Treatable mortality","Total","Total","Rate",94.78,FALSE
2011,"Portugal","Treatable mortality","Males","Total","Number",4724.5,FALSE
2011,"Portugal","Treatable mortality","Males","Total","Rate",111.68,FALSE
2011,"Portugal","Treatable mortality","Females","Total","Number",4018,FALSE
2011,"Portugal","Treatable mortality","Females","Total","Rate",80.66,FALSE
2011,"Romania","Total","Total","Total","Number",97134,FALSE
2011,"Romania","Total","Total","Total","Rate",563.26,FALSE
2011,"Romania","Total","Males","Total","Number",62828,FALSE
2011,"Romania","Total","Males","Total","Rate",795.24,FALSE
2011,"Romania","Total","Females","Total","Number",34306,FALSE
2011,"Romania","Total","Females","Total","Rate",366.51,FALSE
2011,"Romania","Preventable mortality","Total","Total","Number",58716.5,FALSE
2011,"Romania","Preventable mortality","Total","Total","Rate",338.76,FALSE
2011,"Romania","Preventable mortality","Males","Total","Number",41019,FALSE
2011,"Romania","Preventable mortality","Males","Total","Rate",514.53,FALSE
2011,"Romania","Preventable mortality","Females","Total","Number",17697.5,FALSE
2011,"Romania","Preventable mortality","Females","Total","Rate",188.77,FALSE
2011,"Romania","Treatable mortality","Total","Total","Number",38417.5,FALSE
2011,"Romania","Treatable mortality","Total","Total","Rate",224.5,FALSE
2011,"Romania","Treatable mortality","Males","Total","Number",21809,FALSE
2011,"Romania","Treatable mortality","Males","Total","Rate",280.7,FALSE
2011,"Romania","Treatable mortality","Females","Total","Number",16608.5,FALSE
2011,"Romania","Treatable mortality","Females","Total","Rate",177.74,FALSE
2011,"Slovenia","Total","Total","Total","Number",5550,FALSE
2011,"Slovenia","Total","Total","Total","Rate",309.25,FALSE
2011,"Slovenia","Total","Males","Total","Number",3854,FALSE
2011,"Slovenia","Total","Males","Total","Rate",447.14,FALSE
2011,"Slovenia","Total","Females","Total","Number",1696,FALSE
2011,"Slovenia","Total","Females","Total","Rate",182.8,FALSE
2011,"Slovenia","Preventable mortality","Total","Total","Number",3775.5,FALSE
2011,"Slovenia","Preventable mortality","Total","Total","Rate",208.67,FALSE
2011,"Slovenia","Preventable mortality","Males","Total","Number",2829,FALSE
2011,"Slovenia","Preventable mortality","Males","Total","Rate",324.39,FALSE
2011,"Slovenia","Preventable mortality","Females","Total","Number",946.5,FALSE
2011,"Slovenia","Preventable mortality","Females","Total","Rate",101.73,FALSE
2011,"Slovenia","Treatable mortality","Total","Total","Number",1774.5,FALSE
2011,"Slovenia","Treatable mortality","Total","Total","Rate",100.58,FALSE
2011,"Slovenia","Treatable mortality","Males","Total","Number",1025,FALSE
2011,"Slovenia","Treatable mortality","Males","Total","Rate",122.75,FALSE
2011,"Slovenia","Treatable mortality","Females","Total","Number",749.5,FALSE
2011,"Slovenia","Treatable mortality","Females","Total","Rate",81.06,FALSE
2011,"Slovakia","Total","Total","Total","Number",19429,FALSE
2011,"Slovakia","Total","Total","Total","Rate",462.01,FALSE
2011,"Slovakia","Total","Males","Total","Number",13247,FALSE
2011,"Slovakia","Total","Males","Total","Rate",695.99,FALSE
2011,"Slovakia","Total","Females","Total","Number",6182,FALSE
2011,"Slovakia","Total","Females","Total","Rate",273.03,FALSE
2011,"Slovakia","Preventable mortality","Total","Total","Number",12017,FALSE
2011,"Slovakia","Preventable mortality","Total","Total","Rate",280.04,FALSE
2011,"Slovakia","Preventable mortality","Males","Total","Number",8949,FALSE
2011,"Slovakia","Preventable mortality","Males","Total","Rate",458.5,FALSE
2011,"Slovakia","Preventable mortality","Females","Total","Number",3068,FALSE
2011,"Slovakia","Preventable mortality","Females","Total","Rate",134.24,FALSE
2011,"Slovakia","Treatable mortality","Total","Total","Number",7412,FALSE
2011,"Slovakia","Treatable mortality","Total","Total","Rate",181.97,FALSE
2011,"Slovakia","Treatable mortality","Males","Total","Number",4298,FALSE
2011,"Slovakia","Treatable mortality","Males","Total","Rate",237.49,FALSE
2011,"Slovakia","Treatable mortality","Females","Total","Number",3114,FALSE
2011,"Slovakia","Treatable mortality","Females","Total","Rate",138.79,FALSE
2011,"Finland","Total","Total","Total","Number",13466,FALSE
2011,"Finland","Total","Total","Total","Rate",274.53,FALSE
2011,"Finland","Total","Males","Total","Number",9425,FALSE
2011,"Finland","Total","Males","Total","Rate",397.21,FALSE
2011,"Finland","Total","Females","Total","Number",4041,FALSE
2011,"Finland","Total","Females","Total","Rate",160.09,FALSE
2011,"Finland","Preventable mortality","Total","Total","Number",9251,FALSE
2011,"Finland","Preventable mortality","Total","Total","Rate",188.04,FALSE
2011,"Finland","Preventable mortality","Males","Total","Number",6880,FALSE
2011,"Finland","Preventable mortality","Males","Total","Rate",288.01,FALSE
2011,"Finland","Preventable mortality","Females","Total","Number",2371,FALSE
2011,"Finland","Preventable mortality","Females","Total","Rate",94.05,FALSE
2011,"Finland","Treatable mortality","Total","Total","Number",4215,FALSE
2011,"Finland","Treatable mortality","Total","Total","Rate",86.49,FALSE
2011,"Finland","Treatable mortality","Males","Total","Number",2545,FALSE
2011,"Finland","Treatable mortality","Males","Total","Rate",109.2,FALSE
2011,"Finland","Treatable mortality","Females","Total","Number",1670,FALSE
2011,"Finland","Treatable mortality","Females","Total","Rate",66.04,FALSE
2011,"Sweden","Total","Total","Total","Number",16988,FALSE
2011,"Sweden","Total","Total","Total","Rate",205.11,FALSE
2011,"Sweden","Total","Males","Total","Number",10532,FALSE
2011,"Sweden","Total","Males","Total","Rate",256.12,FALSE
2011,"Sweden","Total","Females","Total","Number",6456,FALSE
2011,"Sweden","Total","Females","Total","Rate",154.98,FALSE
2011,"Sweden","Preventable mortality","Total","Total","Number",10595,FALSE
2011,"Sweden","Preventable mortality","Total","Total","Rate",127.65,FALSE
2011,"Sweden","Preventable mortality","Males","Total","Number",6958.5,FALSE
2011,"Sweden","Preventable mortality","Males","Total","Rate",168.63,FALSE
2011,"Sweden","Preventable mortality","Females","Total","Number",3636.5,FALSE
2011,"Sweden","Preventable mortality","Females","Total","Rate",87.16,FALSE
2011,"Sweden","Treatable mortality","Total","Total","Number",6393,FALSE
2011,"Sweden","Treatable mortality","Total","Total","Rate",77.46,FALSE
2011,"Sweden","Treatable mortality","Males","Total","Number",3573.5,FALSE
2011,"Sweden","Treatable mortality","Males","Total","Rate",87.48,FALSE
2011,"Sweden","Treatable mortality","Females","Total","Number",2819.5,FALSE
2011,"Sweden","Treatable mortality","Females","Total","Rate",67.82,FALSE
2011,"Iceland","Total","Total","Total","Number",441,FALSE
2011,"Iceland","Total","Total","Total","Rate",202.3,FALSE
2011,"Iceland","Total","Males","Total","Number",258,FALSE
2011,"Iceland","Total","Males","Total","Rate",238.86,FALSE
2011,"Iceland","Total","Females","Total","Number",183,FALSE
2011,"Iceland","Total","Females","Total","Rate",166.89,FALSE
2011,"Iceland","Preventable mortality","Total","Total","Number",305.5,FALSE
2011,"Iceland","Preventable mortality","Total","Total","Rate",138.15,FALSE
2011,"Iceland","Preventable mortality","Males","Total","Number",186.5,FALSE
2011,"Iceland","Preventable mortality","Males","Total","Rate",168.14,FALSE
2011,"Iceland","Preventable mortality","Females","Total","Number",119,FALSE
2011,"Iceland","Preventable mortality","Females","Total","Rate",108.82,FALSE
2011,"Iceland","Treatable mortality","Total","Total","Number",135.5,FALSE
2011,"Iceland","Treatable mortality","Total","Total","Rate",64.15,FALSE
2011,"Iceland","Treatable mortality","Males","Total","Number",71.5,FALSE
2011,"Iceland","Treatable mortality","Males","Total","Rate",70.72,FALSE
2011,"Iceland","Treatable mortality","Females","Total","Number",64,FALSE
2011,"Iceland","Treatable mortality","Females","Total","Rate",58.07,FALSE
2011,"Liechtenstein","Total","Total","Total","Number",64,FALSE
2011,"Liechtenstein","Total","Total","Total","Rate",209.42,FALSE
2011,"Liechtenstein","Total","Males","Total","Number",47,FALSE
2011,"Liechtenstein","Total","Males","Total","Rate",316.83,FALSE
2011,"Liechtenstein","Total","Females","Total","Number",17,FALSE
2011,"Liechtenstein","Total","Females","Total","Rate",107.46,FALSE
2011,"Liechtenstein","Preventable mortality","Total","Total","Number",44.5,FALSE
2011,"Liechtenstein","Preventable mortality","Total","Total","Rate",141.55,FALSE
2011,"Liechtenstein","Preventable mortality","Males","Total","Number",34,FALSE
2011,"Liechtenstein","Preventable mortality","Males","Total","Rate",220.69,FALSE
2011,"Liechtenstein","Preventable mortality","Females","Total","Number",10.5,FALSE
2011,"Liechtenstein","Preventable mortality","Females","Total","Rate",65.34,FALSE
2011,"Liechtenstein","Treatable mortality","Total","Total","Number",19.5,FALSE
2011,"Liechtenstein","Treatable mortality","Total","Total","Rate",67.87,FALSE
2011,"Liechtenstein","Treatable mortality","Males","Total","Number",13,FALSE
2011,"Liechtenstein","Treatable mortality","Males","Total","Rate",96.14,FALSE
2011,"Liechtenstein","Treatable mortality","Females","Total","Number",6.5,FALSE
2011,"Liechtenstein","Treatable mortality","Females","Total","Rate",42.13,FALSE
2011,"Norway","Total","Total","Total","Number",8561,FALSE
2011,"Norway","Total","Total","Total","Rate",219.85,FALSE
2011,"Norway","Total","Males","Total","Number",5383,FALSE
2011,"Norway","Total","Males","Total","Rate",278.97,FALSE
2011,"Norway","Total","Females","Total","Number",3178,FALSE
2011,"Norway","Total","Females","Total","Rate",162.26,FALSE
2011,"Norway","Preventable mortality","Total","Total","Number",5647,FALSE
2011,"Norway","Preventable mortality","Total","Total","Rate",143.84,FALSE
2011,"Norway","Preventable mortality","Males","Total","Number",3772,FALSE
2011,"Norway","Preventable mortality","Males","Total","Rate",193.08,FALSE
2011,"Norway","Preventable mortality","Females","Total","Number",1875,FALSE
2011,"Norway","Preventable mortality","Females","Total","Rate",95.43,FALSE
2011,"Norway","Treatable mortality","Total","Total","Number",2914,FALSE
2011,"Norway","Treatable mortality","Total","Total","Rate",76.02,FALSE
2011,"Norway","Treatable mortality","Males","Total","Number",1611,FALSE
2011,"Norway","Treatable mortality","Males","Total","Rate",85.89,FALSE
2011,"Norway","Treatable mortality","Females","Total","Number",1303,FALSE
2011,"Norway","Treatable mortality","Females","Total","Rate",66.83,FALSE
2011,"Switzerland","Total","Total","Total","Number",12376,FALSE
2011,"Switzerland","Total","Total","Total","Rate",185.86,FALSE
2011,"Switzerland","Total","Males","Total","Number",7885,FALSE
2011,"Switzerland","Total","Males","Total","Rate",244.25,FALSE
2011,"Switzerland","Total","Females","Total","Number",4491,FALSE
2011,"Switzerland","Total","Females","Total","Rate",131.24,FALSE
2011,"Switzerland","Preventable mortality","Total","Total","Number",8267,FALSE
2011,"Switzerland","Preventable mortality","Total","Total","Rate",123.41,FALSE
2011,"Switzerland","Preventable mortality","Males","Total","Number",5733.5,FALSE
2011,"Switzerland","Preventable mortality","Males","Total","Rate",176.21,FALSE
2011,"Switzerland","Preventable mortality","Females","Total","Number",2533.5,FALSE
2011,"Switzerland","Preventable mortality","Females","Total","Rate",73.75,FALSE
2011,"Switzerland","Treatable mortality","Total","Total","Number",4109,FALSE
2011,"Switzerland","Treatable mortality","Total","Total","Rate",62.46,FALSE
2011,"Switzerland","Treatable mortality","Males","Total","Number",2151.5,FALSE
2011,"Switzerland","Treatable mortality","Males","Total","Rate",68.04,FALSE
2011,"Switzerland","Treatable mortality","Females","Total","Number",1957.5,FALSE
2011,"Switzerland","Treatable mortality","Females","Total","Rate",57.5,FALSE
2011,"United Kingdom","Total","Total","Total","Number",131087,FALSE
2011,"United Kingdom","Total","Total","Total","Rate",253.61,FALSE
2011,"United Kingdom","Total","Males","Total","Number",79732,FALSE
2011,"United Kingdom","Total","Males","Total","Rate",316.93,FALSE
2011,"United Kingdom","Total","Females","Total","Number",51355,FALSE
2011,"United Kingdom","Total","Females","Total","Rate",193.79,FALSE
2011,"United Kingdom","Preventable mortality","Total","Total","Number",82226,FALSE
2011,"United Kingdom","Preventable mortality","Total","Total","Rate",159.22,FALSE
2011,"United Kingdom","Preventable mortality","Males","Total","Number",53760.5,FALSE
