"TIME","GEO","ISCO08","UNIT","Value","Flag and Footnotes"
"2018","Denmark","Health care assistants","Full-time equivalent (FTE)","8 055.00",""
"2018","Denmark","Hospital employment","Full-time equivalent (FTE)","106 676.00",""
"2018","Germany (until 1990 former territory of the FRG)","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Germany (until 1990 former territory of the FRG)","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Germany (until 1990 former territory of the FRG)","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Germany (until 1990 former territory of the FRG)","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Germany (until 1990 former territory of the FRG)","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Estonia","Medical doctors","Full-time equivalent (FTE)","2 556.50",""
"2018","Estonia","Nursing professionals and midwives","Full-time equivalent (FTE)","4 901.30",""
"2018","Estonia","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2018","Estonia","Health care assistants","Full-time equivalent (FTE)","2 813.20",""
"2018","Estonia","Hospital employment","Full-time equivalent (FTE)","12 854.40",""
"2018","Ireland","Medical doctors","Full-time equivalent (FTE)","8 206.00",""
"2018","Ireland","Nursing professionals and midwives","Full-time equivalent (FTE)","22 376.00",""
"2018","Ireland","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2018","Ireland","Health care assistants","Full-time equivalent (FTE)","4 871.00",""
"2018","Ireland","Hospital employment","Full-time equivalent (FTE)","58 474.00",""
"2018","Greece","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Greece","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Greece","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Greece","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Greece","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Spain","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Spain","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Spain","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Spain","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Spain","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","France","Medical doctors","Full-time equivalent (FTE)","133 123.05",""
"2018","France","Nursing professionals and midwives","Full-time equivalent (FTE)","356 733.74",""
"2018","France","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2018","France","Health care assistants","Full-time equivalent (FTE)","227 829.65",""
"2018","France","Hospital employment","Full-time equivalent (FTE)","1 176 945.99",""
"2018","Croatia","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Croatia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Croatia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Croatia","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Croatia","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Italy","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Italy","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Italy","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Italy","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Italy","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Cyprus","Medical doctors","Full-time equivalent (FTE)","842.00",""
"2018","Cyprus","Nursing professionals and midwives","Full-time equivalent (FTE)","4 217.00",""
"2018","Cyprus","Nursing associate professionals","Full-time equivalent (FTE)","81.00",""
"2018","Cyprus","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Cyprus","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Latvia","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Latvia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Latvia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Latvia","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Latvia","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Lithuania","Medical doctors","Full-time equivalent (FTE)","9 761.00",""
"2018","Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)","15 465.00",""
"2018","Lithuania","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2018","Lithuania","Health care assistants","Full-time equivalent (FTE)","6 359.00",""
"2018","Lithuania","Hospital employment","Full-time equivalent (FTE)","45 742.00",""
"2018","Luxembourg","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Luxembourg","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Luxembourg","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Hungary","Medical doctors","Full-time equivalent (FTE)","17 342.23",""
"2018","Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)","28 764.81",""
"2018","Hungary","Nursing associate professionals","Full-time equivalent (FTE)","5 725.36",""
"2018","Hungary","Health care assistants","Full-time equivalent (FTE)","13 882.05",""
"2018","Hungary","Hospital employment","Full-time equivalent (FTE)","100 795.43",""
"2018","Malta","Medical doctors","Full-time equivalent (FTE)","1 177.94",""
"2018","Malta","Nursing professionals and midwives","Full-time equivalent (FTE)","2 908.37",""
"2018","Malta","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2018","Malta","Health care assistants","Full-time equivalent (FTE)","1 566.84",""
"2018","Malta","Hospital employment","Full-time equivalent (FTE)","9 455.20",""
"2018","Netherlands","Medical doctors","Full-time equivalent (FTE)","21 682.00","e"
"2018","Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)","60 773.00","e"
"2018","Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Netherlands","Health care assistants","Full-time equivalent (FTE)","11 778.00","e"
"2018","Netherlands","Hospital employment","Full-time equivalent (FTE)","216 350.00",""
"2018","Austria","Medical doctors","Full-time equivalent (FTE)","23 110.78",""
"2018","Austria","Nursing professionals and midwives","Full-time equivalent (FTE)","51 629.17",""
"2018","Austria","Nursing associate professionals","Full-time equivalent (FTE)","36.47",""
"2018","Austria","Health care assistants","Full-time equivalent (FTE)","8 840.38",""
"2018","Austria","Hospital employment","Full-time equivalent (FTE)","141 704.22",""
"2018","Poland","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Poland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Poland","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Poland","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Portugal","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Portugal","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Portugal","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Portugal","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Romania","Medical doctors","Full-time equivalent (FTE)","29 342.00",""
"2018","Romania","Nursing professionals and midwives","Full-time equivalent (FTE)","11 268.00",""
"2018","Romania","Nursing associate professionals","Full-time equivalent (FTE)","57 243.50",""
"2018","Romania","Health care assistants","Full-time equivalent (FTE)","43 893.00",""
"2018","Romania","Hospital employment","Full-time equivalent (FTE)","176 297.00",""
"2018","Slovenia","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Slovenia","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Slovenia","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Slovakia","Medical doctors","Full-time equivalent (FTE)","9 309.16",""
"2018","Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)","21 352.19",""
"2018","Slovakia","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2018","Slovakia","Health care assistants","Full-time equivalent (FTE)","7 273.15",""
"2018","Slovakia","Hospital employment","Full-time equivalent (FTE)","42 287.43",""
"2018","Finland","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Finland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Finland","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Finland","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Iceland","Medical doctors","Full-time equivalent (FTE)","695.59",""
"2018","Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)","1 588.23",""
"2018","Iceland","Nursing associate professionals","Full-time equivalent (FTE)","544.79",""
"2018","Iceland","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Iceland","Hospital employment","Full-time equivalent (FTE)","5 343.04",""
"2018","Liechtenstein","Medical doctors","Full-time equivalent (FTE)","19.10",""
"2018","Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)","46.90",""
"2018","Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2018","Liechtenstein","Health care assistants","Full-time equivalent (FTE)","19.20",""
"2018","Liechtenstein","Hospital employment","Full-time equivalent (FTE)","151.05",""
"2018","Norway","Medical doctors","Full-time equivalent (FTE)","14 049.00",""
"2018","Norway","Nursing professionals and midwives","Full-time equivalent (FTE)","42 599.00",""
"2018","Norway","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2018","Norway","Health care assistants","Full-time equivalent (FTE)","7 752.00",""
"2018","Norway","Hospital employment","Full-time equivalent (FTE)","100 705.00",""
"2018","Switzerland","Medical doctors","Full-time equivalent (FTE)","22 731.09",""
"2018","Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)","48 833.70",""
"2018","Switzerland","Nursing associate professionals","Full-time equivalent (FTE)","9 523.36",""
"2018","Switzerland","Health care assistants","Full-time equivalent (FTE)","10 191.45",""
"2018","Switzerland","Hospital employment","Full-time equivalent (FTE)","168 372.17",""
"2018","United Kingdom","Medical doctors","Full-time equivalent (FTE)","129 312.18","e"
"2018","United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)","365 458.22","e"
"2018","United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)","69 897.31","e"
"2018","United Kingdom","Health care assistants","Full-time equivalent (FTE)","79 365.70","e"
"2018","United Kingdom","Hospital employment","Full-time equivalent (FTE)","1 317 664.00","e"
"2018","Montenegro","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Montenegro","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Montenegro","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","North Macedonia","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","North Macedonia","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","North Macedonia","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Albania","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Albania","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Albania","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Albania","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Serbia","Medical doctors","Full-time equivalent (FTE)","11 483.00",""
"2018","Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)","5 884.00",""
"2018","Serbia","Nursing associate professionals","Full-time equivalent (FTE)","23 905.00",""
"2018","Serbia","Health care assistants","Full-time equivalent (FTE)","0.00",""
"2018","Serbia","Hospital employment","Full-time equivalent (FTE)","62 822.00",""
"2018","Turkey","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Turkey","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Turkey","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Turkey","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Belgium","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Belgium","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Belgium","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Belgium","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Belgium","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Bulgaria","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Bulgaria","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Bulgaria","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Bulgaria","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Bulgaria","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Czechia","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Czechia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Czechia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Czechia","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Czechia","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Denmark","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Denmark","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Denmark","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Denmark","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Denmark","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Estonia","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Estonia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Estonia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Estonia","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Estonia","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Ireland","Medical doctors","Full-time equivalent (FTE)","8 547.00",""
"2019","Ireland","Nursing professionals and midwives","Full-time equivalent (FTE)","22 972.00",""
"2019","Ireland","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2019","Ireland","Health care assistants","Full-time equivalent (FTE)","5 087.00",""
"2019","Ireland","Hospital employment","Full-time equivalent (FTE)","62 080.00",""
"2019","Greece","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Greece","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Greece","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Greece","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Greece","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Spain","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Spain","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Spain","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Spain","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Spain","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","France","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","France","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","France","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","France","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","France","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Croatia","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Croatia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Croatia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Croatia","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Croatia","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Italy","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Italy","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Italy","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Italy","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Italy","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Cyprus","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Cyprus","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Cyprus","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Cyprus","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Cyprus","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Latvia","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Latvia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Latvia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Latvia","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Latvia","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Lithuania","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Lithuania","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Lithuania","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Lithuania","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Luxembourg","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Luxembourg","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Luxembourg","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Hungary","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Hungary","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Hungary","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Hungary","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Malta","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Malta","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Malta","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Malta","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Malta","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Netherlands","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Netherlands","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Netherlands","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Austria","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Austria","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Austria","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Austria","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Austria","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Poland","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Poland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Poland","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Poland","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Portugal","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Portugal","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Portugal","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Portugal","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Romania","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Romania","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Romania","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Romania","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Romania","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Slovenia","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Slovenia","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Slovenia","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Slovakia","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Slovakia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Slovakia","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Slovakia","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Finland","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Finland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Finland","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Finland","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Iceland","Medical doctors","Full-time equivalent (FTE)","741.36",""
"2019","Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)","1 640.40",""
"2019","Iceland","Nursing associate professionals","Full-time equivalent (FTE)","546.32",""
"2019","Iceland","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Iceland","Hospital employment","Full-time equivalent (FTE)","5 490.63",""
"2019","Liechtenstein","Medical doctors","Full-time equivalent (FTE)","25.70","b"
"2019","Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)","60.00","b"
"2019","Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)","0.00","b"
"2019","Liechtenstein","Health care assistants","Full-time equivalent (FTE)","15.60","b"
"2019","Liechtenstein","Hospital employment","Full-time equivalent (FTE)","197.80","b"
"2019","Norway","Medical doctors","Full-time equivalent (FTE)","14 437.00",""
"2019","Norway","Nursing professionals and midwives","Full-time equivalent (FTE)","43 337.00",""
"2019","Norway","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2019","Norway","Health care assistants","Full-time equivalent (FTE)","7 830.00",""
"2019","Norway","Hospital employment","Full-time equivalent (FTE)","102 178.00",""
"2019","Switzerland","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Switzerland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Switzerland","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Switzerland","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","United Kingdom","Medical doctors","Full-time equivalent (FTE)","135 729.02","e"
"2019","United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)","374 550.58","e"
"2019","United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)","73 213.39","e"
"2019","United Kingdom","Health care assistants","Full-time equivalent (FTE)","83 760.13","e"
"2019","United Kingdom","Hospital employment","Full-time equivalent (FTE)","1 363 598.98","e"
"2019","Montenegro","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Montenegro","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Montenegro","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","North Macedonia","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","North Macedonia","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","North Macedonia","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Albania","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Albania","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Albania","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Albania","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Serbia","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Serbia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Serbia","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Serbia","Hospital employment","Full-time equivalent (FTE)",":",""
"2019","Turkey","Medical doctors","Full-time equivalent (FTE)",":",""
"2019","Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2019","Turkey","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2019","Turkey","Health care assistants","Full-time equivalent (FTE)",":",""
"2019","Turkey","Hospital employment","Full-time equivalent (FTE)",":",""
