"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Flag and Footnotes"
"2010","Greece","Number","Professionally active","Nurses and midwives",":",""
"2010","Greece","Number","Professionally active","Nursing professionals and midwives",":",""
"2010","Greece","Number","Professionally active","Nurses",":",""
"2010","Greece","Number","Professionally active","Nursing professionals",":",""
"2010","Greece","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Greece","Number","Licensed to practice","Nurses and midwives",":",""
"2010","Greece","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Greece","Number","Licensed to practice","Nurses",":",""
"2010","Greece","Number","Licensed to practice","Nursing professionals",":",""
"2010","Greece","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers","226.77",""
"2010","Greece","Inhabitants per ...","Practising","Nurses and midwives","271.40",""
"2010","Greece","Inhabitants per ...","Practising","Nursing professionals and midwives","482.55",""
"2010","Greece","Inhabitants per ...","Practising","Nurses","289.45","d"
"2010","Greece","Inhabitants per ...","Practising","Nursing professionals","542.74","d"
"2010","Greece","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Greece","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2010","Greece","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2010","Greece","Inhabitants per ...","Professionally active","Nurses",":",""
"2010","Greece","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2010","Greece","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Greece","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2010","Greece","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Greece","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2010","Greece","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2010","Greece","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","440.98",""
"2010","Greece","Per hundred thousand inhabitants","Practising","Nurses and midwives","368.46",""
"2010","Greece","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives","207.23",""
"2010","Greece","Per hundred thousand inhabitants","Practising","Nurses","345.48","d"
"2010","Greece","Per hundred thousand inhabitants","Practising","Nursing professionals","184.25","d"
"2010","Greece","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Greece","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2010","Greece","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2010","Greece","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2010","Greece","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2010","Greece","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Greece","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2010","Greece","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2010","Greece","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2010","Greece","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2010","Spain","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Number","Practising","Nurses and midwives",":",""
"2010","Spain","Number","Practising","Nursing professionals and midwives",":",""
"2010","Spain","Number","Practising","Nurses","239 867.00",""
"2010","Spain","Number","Practising","Nursing professionals","239 867.00",""
"2010","Spain","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Number","Professionally active","Nurses and midwives",":",""
"2010","Spain","Number","Professionally active","Nursing professionals and midwives",":",""
"2010","Spain","Number","Professionally active","Nurses","249 000.00",""
"2010","Spain","Number","Professionally active","Nursing professionals","249 000.00",""
"2010","Spain","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Number","Licensed to practice","Nurses and midwives","262 915.00",""
"2010","Spain","Number","Licensed to practice","Nursing professionals and midwives","262 915.00",""
"2010","Spain","Number","Licensed to practice","Nurses","255 335.00",""
"2010","Spain","Number","Licensed to practice","Nursing professionals","255 335.00",""
"2010","Spain","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2010","Spain","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2010","Spain","Inhabitants per ...","Practising","Nurses","194.18",""
"2010","Spain","Inhabitants per ...","Practising","Nursing professionals","194.18",""
"2010","Spain","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2010","Spain","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2010","Spain","Inhabitants per ...","Professionally active","Nurses","187.06",""
"2010","Spain","Inhabitants per ...","Professionally active","Nursing professionals","187.06",""
"2010","Spain","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Inhabitants per ...","Licensed to practice","Nurses and midwives","177.16",""
"2010","Spain","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives","177.16",""
"2010","Spain","Inhabitants per ...","Licensed to practice","Nurses","182.41",""
"2010","Spain","Inhabitants per ...","Licensed to practice","Nursing professionals","182.41",""
"2010","Spain","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2010","Spain","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2010","Spain","Per hundred thousand inhabitants","Practising","Nurses","514.99",""
"2010","Spain","Per hundred thousand inhabitants","Practising","Nursing professionals","514.99",""
"2010","Spain","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2010","Spain","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2010","Spain","Per hundred thousand inhabitants","Professionally active","Nurses","534.60",""
"2010","Spain","Per hundred thousand inhabitants","Professionally active","Nursing professionals","534.60",""
"2010","Spain","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","Spain","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives","564.48",""
"2010","Spain","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives","564.48",""
"2010","Spain","Per hundred thousand inhabitants","Licensed to practice","Nurses","548.20",""
"2010","Spain","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals","548.20",""
"2010","France","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","France","Number","Practising","Nurses and midwives",":",""
"2010","France","Number","Practising","Nursing professionals and midwives",":",""
"2010","France","Number","Practising","Nurses",":",""
"2010","France","Number","Practising","Nursing professionals",":",""
"2010","France","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","1 537 984.00",""
"2010","France","Number","Professionally active","Nurses and midwives","566 696.00",""
"2010","France","Number","Professionally active","Nursing professionals and midwives","566 696.00",""
"2010","France","Number","Professionally active","Nurses","547 861.00",""
"2010","France","Number","Professionally active","Nursing professionals","547 861.00",""
"2010","France","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2010","France","Number","Licensed to practice","Nurses and midwives",":",""
"2010","France","Number","Licensed to practice","Nursing professionals and midwives",":",""
