"TIME","GEO","UNIT","FACILITY","Value","Flag and Footnotes"
"2010","Netherlands","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2010","Austria","Number","Available beds in hospitals (HP.1)","64 008.00",""
"2010","Austria","Number","Curative care beds in hospitals (HP.1)","51 504.00",""
"2010","Austria","Number","Rehabilitative care beds in hospitals (HP.1)","8 616.00",""
"2010","Austria","Number","Long-term care beds in hospitals (HP.1)","3 888.00",""
"2010","Austria","Number","Other beds in hospitals (HP.1)","0.00",""
"2010","Austria","Inhabitants per ...","Available beds in hospitals (HP.1)","130.66",""
"2010","Austria","Inhabitants per ...","Curative care beds in hospitals (HP.1)","162.38",""
"2010","Austria","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","970.68",""
"2010","Austria","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","2 151.08",""
"2010","Austria","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2010","Austria","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","765.33",""
"2010","Austria","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","615.83",""
"2010","Austria","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","103.02",""
"2010","Austria","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","46.49",""
"2010","Austria","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2010","Poland","Number","Available beds in hospitals (HP.1)","251 456.00",""
"2010","Poland","Number","Curative care beds in hospitals (HP.1)","189 587.00","b"
"2010","Poland","Number","Rehabilitative care beds in hospitals (HP.1)","59 993.00",""
"2010","Poland","Number","Long-term care beds in hospitals (HP.1)","1 876.00","b"
"2010","Poland","Number","Other beds in hospitals (HP.1)","0.00","b"
"2010","Poland","Inhabitants per ...","Available beds in hospitals (HP.1)","151.29",""
"2010","Poland","Inhabitants per ...","Curative care beds in hospitals (HP.1)","200.66","b"
"2010","Poland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","634.12",""
"2010","Poland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","20 278.67","b"
"2010","Poland","Inhabitants per ...","Other beds in hospitals (HP.1)",":","b"
"2010","Poland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","660.98",""
"2010","Poland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","498.35","b"
"2010","Poland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","157.70",""
"2010","Poland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","4.93","b"
"2010","Poland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00","b"
"2010","Portugal","Number","Available beds in hospitals (HP.1)","35 646.00",""
"2010","Portugal","Number","Curative care beds in hospitals (HP.1)","34 787.00",""
"2010","Portugal","Number","Rehabilitative care beds in hospitals (HP.1)","444.00",""
"2010","Portugal","Number","Long-term care beds in hospitals (HP.1)",":",""
"2010","Portugal","Number","Other beds in hospitals (HP.1)","415.00",""
"2010","Portugal","Inhabitants per ...","Available beds in hospitals (HP.1)","296.61",""
"2010","Portugal","Inhabitants per ...","Curative care beds in hospitals (HP.1)","303.94",""
"2010","Portugal","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","23 813.29",""
"2010","Portugal","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2010","Portugal","Inhabitants per ...","Other beds in hospitals (HP.1)","25 477.35",""
"2010","Portugal","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","337.14",""
"2010","Portugal","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","329.01",""
"2010","Portugal","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","4.20",""
"2010","Portugal","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2010","Portugal","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","3.93",""
"2010","Romania","Number","Available beds in hospitals (HP.1)","134 736.00",""
"2010","Romania","Number","Curative care beds in hospitals (HP.1)","104 032.00",""
"2010","Romania","Number","Rehabilitative care beds in hospitals (HP.1)","8 766.00",""
"2010","Romania","Number","Long-term care beds in hospitals (HP.1)","21 938.00",""
"2010","Romania","Number","Other beds in hospitals (HP.1)","0.00",""
"2010","Romania","Inhabitants per ...","Available beds in hospitals (HP.1)","159.11",""
"2010","Romania","Inhabitants per ...","Curative care beds in hospitals (HP.1)","206.07",""
"2010","Romania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","2 445.59",""
"2010","Romania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","977.21",""
"2010","Romania","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2010","Romania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","628.49",""
"2010","Romania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","485.27",""
"2010","Romania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","40.89",""
"2010","Romania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","102.33",""
"2010","Romania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2010","Slovenia","Number","Available beds in hospitals (HP.1)","9 367.00",""
"2010","Slovenia","Number","Curative care beds in hospitals (HP.1)","8 878.00","d"
"2010","Slovenia","Number","Rehabilitative care beds in hospitals (HP.1)","200.00","d"
"2010","Slovenia","Number","Long-term care beds in hospitals (HP.1)","147.00","d"
"2010","Slovenia","Number","Other beds in hospitals (HP.1)","142.00","d"
"2010","Slovenia","Inhabitants per ...","Available beds in hospitals (HP.1)","218.70",""
"2010","Slovenia","Inhabitants per ...","Curative care beds in hospitals (HP.1)","230.75",""
"2010","Slovenia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","10 242.91",""
"2010","Slovenia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","13 935.94",""
"2010","Slovenia","Inhabitants per ...","Other beds in hospitals (HP.1)","14 426.64",""
"2010","Slovenia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","457.24",""
"2010","Slovenia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","433.37",""
"2010","Slovenia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","9.76",""
"2010","Slovenia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","7.18",""
"2010","Slovenia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","6.93",""
"2010","Slovakia","Number","Available beds in hospitals (HP.1)","34 850.00",""
"2010","Slovakia","Number","Curative care beds in hospitals (HP.1)","29 136.00",""
"2010","Slovakia","Number","Rehabilitative care beds in hospitals (HP.1)","867.00",""
"2010","Slovakia","Number","Long-term care beds in hospitals (HP.1)","4 847.00",""
"2010","Slovakia","Number","Other beds in hospitals (HP.1)","0.00",""
"2010","Slovakia","Inhabitants per ...","Available beds in hospitals (HP.1)","154.70",""
"2010","Slovakia","Inhabitants per ...","Curative care beds in hospitals (HP.1)","185.04",""
"2010","Slovakia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","6 218.49",""
"2010","Slovakia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","1 112.32",""
"2010","Slovakia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2010","Slovakia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","646.40",""
"2010","Slovakia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","540.41",""
"2010","Slovakia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","16.08",""
"2010","Slovakia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","89.90",""
"2010","Slovakia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2010","Finland","Number","Available beds in hospitals (HP.1)","31 396.00",""
"2010","Finland","Number","Curative care beds in hospitals (HP.1)","18 118.00",""
"2010","Finland","Number","Rehabilitative care beds in hospitals (HP.1)","586.00",""
"2010","Finland","Number","Long-term care beds in hospitals (HP.1)","12 583.00",""
"2010","Finland","Number","Other beds in hospitals (HP.1)","109.00",""
"2010","Finland","Inhabitants per ...","Available beds in hospitals (HP.1)","170.83",""
"2010","Finland","Inhabitants per ...","Curative care beds in hospitals (HP.1)","296.02",""
"2010","Finland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","9 152.48",""
"2010","Finland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","426.24",""
"2010","Finland","Inhabitants per ...","Other beds in hospitals (HP.1)","49 205.06",""
"2010","Finland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","585.38",""
"2010","Finland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","337.81",""
"2010","Finland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","10.93",""
"2010","Finland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","234.61",""
"2010","Finland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","2.03",""
"2010","Sweden","Number","Available beds in hospitals (HP.1)","25 566.00",""
"2010","Sweden","Number","Curative care beds in hospitals (HP.1)","23 404.00","d"
"2010","Sweden","Number","Rehabilitative care beds in hospitals (HP.1)","2 072.00",""
"2010","Sweden","Number","Long-term care beds in hospitals (HP.1)",":",""
"2010","Sweden","Number","Other beds in hospitals (HP.1)","90.00",""
"2010","Sweden","Inhabitants per ...","Available beds in hospitals (HP.1)","366.82",""
"2010","Sweden","Inhabitants per ...","Curative care beds in hospitals (HP.1)","400.71",""
"2010","Sweden","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","4 526.12",""
"2010","Sweden","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2010","Sweden","Inhabitants per ...","Other beds in hospitals (HP.1)","104 201.40",""
"2010","Sweden","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","272.61",""
"2010","Sweden","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","249.56",""
"2010","Sweden","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","22.09",""
"2010","Sweden","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2010","Sweden","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.96",""
"2010","Iceland","Number","Available beds in hospitals (HP.1)","1 140.00",""
"2010","Iceland","Number","Curative care beds in hospitals (HP.1)","937.00",""
"2010","Iceland","Number","Rehabilitative care beds in hospitals (HP.1)","63.00",""
"2010","Iceland","Number","Long-term care beds in hospitals (HP.1)","140.00",""
"2010","Iceland","Number","Other beds in hospitals (HP.1)","0.00",""
"2010","Iceland","Inhabitants per ...","Available beds in hospitals (HP.1)","278.98",""
"2010","Iceland","Inhabitants per ...","Curative care beds in hospitals (HP.1)","339.42",""
"2010","Iceland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","5 048.27",""
"2010","Iceland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","2 271.72",""
"2010","Iceland","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2010","Iceland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","358.44",""
"2010","Iceland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","294.62",""
"2010","Iceland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","19.81",""
"2010","Iceland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","44.02",""
"2010","Iceland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2010","Liechtenstein","Number","Available beds in hospitals (HP.1)","78.00",""
"2010","Liechtenstein","Number","Curative care beds in hospitals (HP.1)","64.00",""
"2010","Liechtenstein","Number","Rehabilitative care beds in hospitals (HP.1)","0.00",""
"2010","Liechtenstein","Number","Long-term care beds in hospitals (HP.1)","14.00",""
"2010","Liechtenstein","Number","Other beds in hospitals (HP.1)","0.00",""
"2010","Liechtenstein","Inhabitants per ...","Available beds in hospitals (HP.1)","461.81",""
"2010","Liechtenstein","Inhabitants per ...","Curative care beds in hospitals (HP.1)","562.84",""
"2010","Liechtenstein","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2010","Liechtenstein","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","2 572.96",""
"2010","Liechtenstein","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2010","Liechtenstein","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","216.54",""
"2010","Liechtenstein","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","177.67",""
"2010","Liechtenstein","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","0.00",""
"2010","Liechtenstein","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","38.87",""
"2010","Liechtenstein","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2010","Norway","Number","Available beds in hospitals (HP.1)","21 044.00",""
"2010","Norway","Number","Curative care beds in hospitals (HP.1)","18 636.00","d"
"2010","Norway","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2010","Norway","Number","Long-term care beds in hospitals (HP.1)","0.00",""
"2010","Norway","Number","Other beds in hospitals (HP.1)","2 408.00",""
"2010","Norway","Inhabitants per ...","Available beds in hospitals (HP.1)","232.33",""
"2010","Norway","Inhabitants per ...","Curative care beds in hospitals (HP.1)","262.36",""
"2010","Norway","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2010","Norway","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2010","Norway","Inhabitants per ...","Other beds in hospitals (HP.1)","2 030.42",""
"2010","Norway","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","430.41",""
"2010","Norway","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","381.16",""
