"TIME","GEO","UNIT","FACILITY","ICHA_HP","Value","Value_imp"
2010,"Ireland","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",56,FALSE
2010,"Ireland","Number","Magnetic Resonance Imaging Units","Hospitals",41,FALSE
2010,"Ireland","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",15,FALSE
2010,"Ireland","Number","Gamma cameras","Hospitals and providers of ambulatory health care",29,FALSE
2010,"Ireland","Number","Gamma cameras","Hospitals",29,FALSE
2010,"Ireland","Number","Gamma cameras","Providers of ambulatory health care",0,FALSE
2010,"Ireland","Number","Angiography units","Hospitals and providers of ambulatory health care",70,TRUE
2010,"Ireland","Number","Angiography units","Hospitals",133,TRUE
2010,"Ireland","Number","Angiography units","Providers of ambulatory health care",0,TRUE
2010,"Ireland","Number","Lithotriptors","Hospitals and providers of ambulatory health care",6,FALSE
2010,"Ireland","Number","Lithotriptors","Hospitals",49,TRUE
2010,"Ireland","Number","Lithotriptors","Providers of ambulatory health care",0,TRUE
2010,"Ireland","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",65145.06,FALSE
2010,"Ireland","Inhabitants per ...","Computed Tomography Scanners","Hospitals",74286.59,TRUE
2010,"Ireland","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",952219.05,TRUE
2010,"Ireland","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",81431.33,FALSE
2010,"Ireland","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",111223.28,FALSE
2010,"Ireland","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",304010.3,FALSE
2010,"Ireland","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",157246.71,FALSE
2010,"Ireland","Inhabitants per ...","Gamma cameras","Hospitals",157246.71,FALSE
2010,"Ireland","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",304010.3,TRUE
2010,"Ireland","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",132587.46,TRUE
2010,"Ireland","Inhabitants per ...","Angiography units","Hospitals",103068.91,TRUE
2010,"Ireland","Inhabitants per ...","Angiography units","Providers of ambulatory health care",3119864.03,TRUE
2010,"Ireland","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",760025.75,FALSE
2010,"Ireland","Inhabitants per ...","Lithotriptors","Hospitals",250037.53,TRUE
2010,"Ireland","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",760025.75,TRUE
2010,"Ireland","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",1.54,FALSE
2010,"Ireland","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",1.35,TRUE
2010,"Ireland","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0.11,TRUE
2010,"Ireland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",1.23,FALSE
2010,"Ireland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",0.9,FALSE
2010,"Ireland","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0.33,FALSE
2010,"Ireland","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",0.64,FALSE
2010,"Ireland","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0.64,FALSE
2010,"Ireland","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0,FALSE
2010,"Ireland","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",0.75,TRUE
2010,"Ireland","Per hundred thousand inhabitants","Angiography units","Hospitals",0.97,TRUE
2010,"Ireland","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0,TRUE
2010,"Ireland","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0.13,FALSE
2010,"Ireland","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0.4,TRUE
2010,"Ireland","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0,TRUE
2010,"Greece","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",364,FALSE
2010,"Greece","Number","Computed Tomography Scanners","Hospitals",171,FALSE
2010,"Greece","Number","Computed Tomography Scanners","Providers of ambulatory health care",193,FALSE
2010,"Greece","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",255,FALSE
2010,"Greece","Number","Magnetic Resonance Imaging Units","Hospitals",68,TRUE
2010,"Greece","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",174,TRUE
2010,"Greece","Number","Gamma cameras","Hospitals and providers of ambulatory health care",158,FALSE
2010,"Greece","Number","Gamma cameras","Hospitals",58,FALSE
2010,"Greece","Number","Gamma cameras","Providers of ambulatory health care",100,FALSE
2010,"Greece","Number","Angiography units","Hospitals and providers of ambulatory health care",110,FALSE
2010,"Greece","Number","Angiography units","Hospitals",110,FALSE
2010,"Greece","Number","Angiography units","Providers of ambulatory health care",0,FALSE
2010,"Greece","Number","Lithotriptors","Hospitals and providers of ambulatory health care",20,FALSE
2010,"Greece","Number","Lithotriptors","Hospitals",20,FALSE
2010,"Greece","Number","Lithotriptors","Providers of ambulatory health care",0,FALSE
2010,"Greece","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",30553.13,FALSE
2010,"Greece","Inhabitants per ...","Computed Tomography Scanners","Hospitals",65037.08,FALSE
2010,"Greece","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",57623.53,FALSE
2010,"Greece","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",43613.1,FALSE
2010,"Greece","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",162426.63,TRUE
2010,"Greece","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",63477.07,TRUE
2010,"Greece","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",70388.23,FALSE
2010,"Greece","Inhabitants per ...","Gamma cameras","Hospitals",191747.25,FALSE
2010,"Greece","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",111213.41,FALSE
2010,"Greece","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",101103.1,FALSE
2010,"Greece","Inhabitants per ...","Angiography units","Hospitals",101103.1,FALSE
2010,"Greece","Inhabitants per ...","Angiography units","Providers of ambulatory health care",57623.53,TRUE
2010,"Greece","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",556067.03,FALSE
2010,"Greece","Inhabitants per ...","Lithotriptors","Hospitals",556067.03,FALSE
2010,"Greece","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",57623.53,TRUE
2010,"Greece","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",3.27,FALSE
2010,"Greece","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",1.54,FALSE
2010,"Greece","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",1.74,FALSE
2010,"Greece","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",2.29,FALSE
2010,"Greece","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",0.62,TRUE
2010,"Greece","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",1.58,TRUE
2010,"Greece","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",1.42,FALSE
2010,"Greece","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0.52,FALSE
2010,"Greece","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0.9,FALSE
2010,"Greece","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",0.99,FALSE
2010,"Greece","Per hundred thousand inhabitants","Angiography units","Hospitals",0.99,FALSE
2010,"Greece","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0,FALSE
2010,"Greece","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0.18,FALSE
2010,"Greece","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0.18,FALSE
2010,"Greece","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0,FALSE
2010,"Spain","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",743,FALSE
2010,"Spain","Number","Computed Tomography Scanners","Hospitals",653,FALSE
2010,"Spain","Number","Computed Tomography Scanners","Providers of ambulatory health care",90,FALSE
2010,"Spain","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",558,FALSE
2010,"Spain","Number","Magnetic Resonance Imaging Units","Hospitals",394,FALSE
2010,"Spain","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",164,FALSE
2010,"Spain","Number","Gamma cameras","Hospitals and providers of ambulatory health care",280,FALSE
2010,"Spain","Number","Gamma cameras","Hospitals",253,FALSE
2010,"Spain","Number","Gamma cameras","Providers of ambulatory health care",27,FALSE
2010,"Spain","Number","Angiography units","Hospitals and providers of ambulatory health care",239,FALSE
2010,"Spain","Number","Angiography units","Hospitals",226,FALSE
2010,"Spain","Number","Angiography units","Providers of ambulatory health care",13,FALSE
2010,"Spain","Number","Lithotriptors","Hospitals and providers of ambulatory health care",80,FALSE
2010,"Spain","Number","Lithotriptors","Hospitals",77,FALSE
2010,"Spain","Number","Lithotriptors","Providers of ambulatory health care",3,FALSE
2010,"Spain","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",62687.61,FALSE
2010,"Spain","Inhabitants per ...","Computed Tomography Scanners","Hospitals",71327.56,FALSE
2010,"Spain","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",517521.07,FALSE
2010,"Spain","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",83471.14,FALSE
2010,"Spain","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",118215.47,FALSE
2010,"Spain","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",284005.47,FALSE
2010,"Spain","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",166346.06,FALSE
2010,"Spain","Inhabitants per ...","Gamma cameras","Hospitals",184098.41,FALSE
2010,"Spain","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",1725070.24,FALSE
2010,"Spain","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",194882.41,FALSE
2010,"Spain","Inhabitants per ...","Angiography units","Hospitals",206092.46,FALSE
2010,"Spain","Inhabitants per ...","Angiography units","Providers of ambulatory health care",3582838.19,FALSE
2010,"Spain","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",582211.21,FALSE
2010,"Spain","Inhabitants per ...","Lithotriptors","Hospitals",604894.76,FALSE
2010,"Spain","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",15525632.17,FALSE
2010,"Spain","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",1.6,FALSE
2010,"Spain","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",1.4,FALSE
2010,"Spain","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0.19,FALSE
2010,"Spain","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",1.2,FALSE
2010,"Spain","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",0.85,FALSE
2010,"Spain","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0.35,FALSE
2010,"Spain","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",0.6,FALSE
2010,"Spain","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0.54,FALSE
2010,"Spain","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0.06,FALSE
2010,"Spain","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",0.51,FALSE
2010,"Spain","Per hundred thousand inhabitants","Angiography units","Hospitals",0.49,FALSE
2010,"Spain","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0.03,FALSE
2010,"Spain","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0.17,FALSE
2010,"Spain","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0.17,FALSE
