"TIME","GEO","UNIT","ICHA11_HF","Value","Flag and Footnotes"
"2010","Sweden","Million euro","Social health insurance schemes","0.00",""
"2010","Iceland","Million euro","All financing schemes",":",""
"2010","Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2010","Iceland","Million euro","Government schemes",":",""
"2010","Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2010","Iceland","Million euro","Social health insurance schemes",":",""
"2010","Liechtenstein","Million euro","All financing schemes",":",""
"2010","Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2010","Liechtenstein","Million euro","Government schemes",":",""
"2010","Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2010","Liechtenstein","Million euro","Social health insurance schemes",":",""
"2010","Norway","Million euro","All financing schemes",":",""
"2010","Norway","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2010","Norway","Million euro","Government schemes",":",""
"2010","Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2010","Norway","Million euro","Social health insurance schemes",":",""
"2010","Switzerland","Million euro","All financing schemes","45 327.09",""
"2010","Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes","29 139.31",""
"2010","Switzerland","Million euro","Government schemes","10 002.30",""
"2010","Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","19 137.02",""
"2010","Switzerland","Million euro","Social health insurance schemes","1 783.40",""
"2010","United Kingdom","Million euro","All financing schemes",":",""
"2010","United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2010","United Kingdom","Million euro","Government schemes",":",""
"2010","United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2010","United Kingdom","Million euro","Social health insurance schemes",":",""
"2010","Bosnia and Herzegovina","Million euro","All financing schemes",":",""
"2010","Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2010","Bosnia and Herzegovina","Million euro","Government schemes",":",""
"2010","Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2010","Bosnia and Herzegovina","Million euro","Social health insurance schemes",":",""
"2011","European Union - 27 countries (from 2020)","Million euro","All financing schemes",":",""
"2011","European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2011","European Union - 27 countries (from 2020)","Million euro","Government schemes",":",""
"2011","European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2011","European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",":",""
"2011","European Union - 28 countries (2013-2020)","Million euro","All financing schemes",":",""
"2011","European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2011","European Union - 28 countries (2013-2020)","Million euro","Government schemes",":",""
"2011","European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2011","European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",":",""
"2011","European Union - 27 countries (2007-2013)","Million euro","All financing schemes",":",""
"2011","European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2011","European Union - 27 countries (2007-2013)","Million euro","Government schemes",":",""
"2011","European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2011","European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",":",""
"2011","European Union - 15 countries (1995-2004)","Million euro","All financing schemes",":",""
"2011","European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2011","European Union - 15 countries (1995-2004)","Million euro","Government schemes",":",""
"2011","European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2011","European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes",":",""
"2011","Euro area - 19 countries  (from 2015)","Million euro","All financing schemes",":",""
"2011","Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2011","Euro area - 19 countries  (from 2015)","Million euro","Government schemes",":",""
"2011","Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2011","Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",":",""
"2011","Euro area - 18 countries (2014)","Million euro","All financing schemes",":",""
"2011","Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2011","Euro area - 18 countries (2014)","Million euro","Government schemes",":",""
"2011","Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2011","Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",":",""
"2011","Euro area - 12 countries (2001-2006)","Million euro","All financing schemes",":",""
"2011","Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes",":",""
"2011","Euro area - 12 countries (2001-2006)","Million euro","Government schemes",":",""
"2011","Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2011","Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes",":",""
"2011","Belgium","Million euro","All financing schemes","39 071.17",""
"2011","Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes","29 705.23",""
"2011","Belgium","Million euro","Government schemes","4 054.49",""
"2011","Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","25 650.74",""
"2011","Belgium","Million euro","Social health insurance schemes","25 633.61",""
"2011","Bulgaria","Million euro","All financing schemes","2 946.38",""
"2011","Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes","1 601.04",""
"2011","Bulgaria","Million euro","Government schemes","456.59",""
