"TIME","GEO","UNIT","ICHA11_HP","Value","Flag and Footnotes"
"2017","Hungary","Million euro","Specialised hospitals (other than mental health hospitals)","253.54",""
"2017","Malta","Million euro","All providers of health care","1 042.18",""
"2017","Malta","Million euro","Hospitals","439.97",""
"2017","Malta","Million euro","General hospitals","384.90",""
"2017","Malta","Million euro","Mental health hospitals","30.29",""
"2017","Malta","Million euro","Specialised hospitals (other than mental health hospitals)","24.77",""
"2017","Netherlands","Million euro","All providers of health care","74 256.00",""
"2017","Netherlands","Million euro","Hospitals","25 136.00",""
"2017","Netherlands","Million euro","General hospitals","20 188.00",""
"2017","Netherlands","Million euro","Mental health hospitals","3 897.00",""
"2017","Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)","1 051.00",""
"2017","Austria","Million euro","All providers of health care","38 347.31",""
"2017","Austria","Million euro","Hospitals","14 799.28",""
"2017","Austria","Million euro","General hospitals","13 047.23",""
"2017","Austria","Million euro","Mental health hospitals",":",""
"2017","Austria","Million euro","Specialised hospitals (other than mental health hospitals)","1 752.05",""
"2017","Poland","Million euro","All providers of health care","30 663.80",""
"2017","Poland","Million euro","Hospitals","12 057.11",""
"2017","Poland","Million euro","General hospitals","9 232.26",""
"2017","Poland","Million euro","Mental health hospitals","331.99",""
"2017","Poland","Million euro","Specialised hospitals (other than mental health hospitals)","2 492.86",""
"2017","Portugal","Million euro","All providers of health care","18 281.97",""
"2017","Portugal","Million euro","Hospitals","7 522.09",""
"2017","Portugal","Million euro","General hospitals","7 393.65",""
"2017","Portugal","Million euro","Mental health hospitals","128.45",""
"2017","Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Romania","Million euro","All providers of health care","9 671.85",""
"2017","Romania","Million euro","Hospitals","4 271.85",""
"2017","Romania","Million euro","General hospitals","3 154.59",""
"2017","Romania","Million euro","Mental health hospitals","155.89",""
"2017","Romania","Million euro","Specialised hospitals (other than mental health hospitals)","961.38",""
"2017","Slovenia","Million euro","All providers of health care","3 520.39",""
"2017","Slovenia","Million euro","Hospitals","1 442.33",""
"2017","Slovenia","Million euro","General hospitals","1 126.30",""
"2017","Slovenia","Million euro","Mental health hospitals","51.71",""
"2017","Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)","264.32",""
"2017","Slovakia","Million euro","All providers of health care","5 721.14",""
"2017","Slovakia","Million euro","Hospitals","1 872.65",""
"2017","Slovakia","Million euro","General hospitals","1 829.89",""
"2017","Slovakia","Million euro","Mental health hospitals","31.25",""
"2017","Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)","11.51",""
"2017","Finland","Million euro","All providers of health care","20 653.82",""
"2017","Finland","Million euro","Hospitals","7 603.44",""
"2017","Finland","Million euro","General hospitals","7 597.53",""
"2017","Finland","Million euro","Mental health hospitals","5.90",""
"2017","Finland","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Sweden","Million euro","All providers of health care","51 775.18",""
"2017","Sweden","Million euro","Hospitals","19 923.82",""
"2017","Sweden","Million euro","General hospitals","19 923.82",""
"2017","Sweden","Million euro","Mental health hospitals",":",""
"2017","Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Iceland","Million euro","All providers of health care","1 810.89",""
"2017","Iceland","Million euro","Hospitals","708.45",""
"2017","Iceland","Million euro","General hospitals","708.45",""
"2017","Iceland","Million euro","Mental health hospitals","0.00",""
"2017","Iceland","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2017","Liechtenstein","Million euro","All providers of health care","325.71",""
"2017","Liechtenstein","Million euro","Hospitals","27.44",""
"2017","Liechtenstein","Million euro","General hospitals","23.64",""
"2017","Liechtenstein","Million euro","Mental health hospitals","0.00",""
"2017","Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)","3.80",""
"2017","Norway","Million euro","All providers of health care","36 447.73",""
"2017","Norway","Million euro","Hospitals","14 251.31",""
"2017","Norway","Million euro","General hospitals","10 950.14",""
"2017","Norway","Million euro","Mental health hospitals","3 301.17",""
"2017","Norway","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2017","Switzerland","Million euro","All providers of health care","71 640.74",""
"2017","Switzerland","Million euro","Hospitals","26 104.49",""
"2017","Switzerland","Million euro","General hospitals","20 855.13",""
"2017","Switzerland","Million euro","Mental health hospitals","2 073.28",""
"2017","Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)","3 176.08",""
"2017","United Kingdom","Million euro","All providers of health care","232 178.14",""
"2017","United Kingdom","Million euro","Hospitals","97 194.49",""
"2017","United Kingdom","Million euro","General hospitals",":",""
"2017","United Kingdom","Million euro","Mental health hospitals",":",""
"2017","United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Bosnia and Herzegovina","Million euro","All providers of health care","1 432.71",""
"2017","Bosnia and Herzegovina","Million euro","Hospitals","512.02",""
"2017","Bosnia and Herzegovina","Million euro","General hospitals","475.10",""
"2017","Bosnia and Herzegovina","Million euro","Mental health hospitals","3.92",""
"2017","Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)","33.00","b"
"2018","European Union - 27 countries (from 2020)","Million euro","All providers of health care","1 331 242.90",""
"2018","European Union - 27 countries (from 2020)","Million euro","Hospitals","483 524.84",""
"2018","European Union - 27 countries (from 2020)","Million euro","General hospitals",":",""
"2018","European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",":",""
"2018","European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","European Union - 28 countries (2013-2020)","Million euro","All providers of health care","1 573 542.93",""
"2018","European Union - 28 countries (2013-2020)","Million euro","Hospitals","582 204.55",""
"2018","European Union - 28 countries (2013-2020)","Million euro","General hospitals",":",""
"2018","European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",":",""
"2018","European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","European Union - 27 countries (2007-2013)","Million euro","All providers of health care","1 570 018.47",""
"2018","European Union - 27 countries (2007-2013)","Million euro","Hospitals","580 535.08",""
"2018","European Union - 27 countries (2007-2013)","Million euro","General hospitals",":",""
"2018","European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",":",""
"2018","European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","European Union - 15 countries (1995-2004)","Million euro","All providers of health care","1 479 348.83",""
"2018","European Union - 15 countries (1995-2004)","Million euro","Hospitals","543 353.20",""
"2018","European Union - 15 countries (1995-2004)","Million euro","General hospitals",":",""
"2018","European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",":",""
"2018","European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","All providers of health care","1 174 143.54",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","Hospitals","418 567.20",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","General hospitals",":",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",":",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Euro area - 18 countries (2014)","Million euro","All providers of health care","1 171 170.68",""
"2018","Euro area - 18 countries (2014)","Million euro","Hospitals","417 509.37",""
"2018","Euro area - 18 countries (2014)","Million euro","General hospitals",":",""
"2018","Euro area - 18 countries (2014)","Million euro","Mental health hospitals",":",""
"2018","Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","All providers of health care","1 155 302.55",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","Hospitals","411 422.55",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","General hospitals",":",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",":",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Belgium","Million euro","All providers of health care","47 417.47",""
"2018","Belgium","Million euro","Hospitals","16 099.04",""
"2018","Belgium","Million euro","General hospitals","13 996.61",""
"2018","Belgium","Million euro","Mental health hospitals","2 023.88",""
"2018","Belgium","Million euro","Specialised hospitals (other than mental health hospitals)","78.55",""
"2018","Bulgaria","Million euro","All providers of health care","4 120.53",""
"2018","Bulgaria","Million euro","Hospitals","1 590.43",""
"2018","Bulgaria","Million euro","General hospitals","1 238.05",""
"2018","Bulgaria","Million euro","Mental health hospitals","26.13",""
"2018","Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)","326.25",""
"2018","Czechia","Million euro","All providers of health care","15 871.89",""
"2018","Czechia","Million euro","Hospitals","6 758.27",""
"2018","Czechia","Million euro","General hospitals","6 025.97",""
"2018","Czechia","Million euro","Mental health hospitals","232.81",""
"2018","Czechia","Million euro","Specialised hospitals (other than mental health hospitals)","499.50",""
"2018","Denmark","Million euro","All providers of health care","30 449.93",""
"2018","Denmark","Million euro","Hospitals","13 395.01",""
"2018","Denmark","Million euro","General hospitals","12 179.23",""
"2018","Denmark","Million euro","Mental health hospitals","1 215.78",""
"2018","Denmark","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care","383 636.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","Hospitals","107 023.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","General hospitals","96 922.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",":",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)","10 101.00",""
"2018","Estonia","Million euro","All providers of health care","1 734.68",""
"2018","Estonia","Million euro","Hospitals","765.16",""
"2018","Estonia","Million euro","General hospitals","745.19",""
"2018","Estonia","Million euro","Mental health hospitals","4.51",""
"2018","Estonia","Million euro","Specialised hospitals (other than mental health hospitals)","15.45",""
"2018","Ireland","Million euro","All providers of health care","22 451.65",""
"2018","Ireland","Million euro","Hospitals","8 348.05",""
"2018","Ireland","Million euro","General hospitals","7 037.91",""
"2018","Ireland","Million euro","Mental health hospitals","372.05",""
"2018","Ireland","Million euro","Specialised hospitals (other than mental health hospitals)","938.09",""
"2018","Greece","Million euro","All providers of health care","14 251.47",""
"2018","Greece","Million euro","Hospitals","6 322.76",""
"2018","Greece","Million euro","General hospitals","5 459.95",""
"2018","Greece","Million euro","Mental health hospitals","350.97",""
"2018","Greece","Million euro","Specialised hospitals (other than mental health hospitals)","511.84",""
"2018","Spain","Million euro","All providers of health care","108 109.70",""
"2018","Spain","Million euro","Hospitals","46 596.06",""
"2018","Spain","Million euro","General hospitals","43 350.76",""
"2018","Spain","Million euro","Mental health hospitals","852.35",""
"2018","Spain","Million euro","Specialised hospitals (other than mental health hospitals)","2 392.95",""
"2018","France","Million euro","All providers of health care","265 763.66",""
"2018","France","Million euro","Hospitals","100 742.59",""
"2018","France","Million euro","General hospitals","86 360.17",""
"2018","France","Million euro","Mental health hospitals","13 966.05",""
"2018","France","Million euro","Specialised hospitals (other than mental health hospitals)","416.38","d"
"2018","Croatia","Million euro","All providers of health care","3 524.46",""
"2018","Croatia","Million euro","Hospitals","1 669.47",""
"2018","Croatia","Million euro","General hospitals","1 501.14",""
"2018","Croatia","Million euro","Mental health hospitals","52.07",""
"2018","Croatia","Million euro","Specialised hospitals (other than mental health hospitals)","116.26",""
"2018","Italy","Million euro","All providers of health care","153 085.00",""
"2018","Italy","Million euro","Hospitals","67 644.00",""
"2018","Italy","Million euro","General hospitals",":",""
"2018","Italy","Million euro","Mental health hospitals",":",""
"2018","Italy","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Cyprus","Million euro","All providers of health care","1 430.98",""
"2018","Cyprus","Million euro","Hospitals","656.43",""
"2018","Cyprus","Million euro","General hospitals","577.07",""
"2018","Cyprus","Million euro","Mental health hospitals","12.02",""
"2018","Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)","67.34",""
"2018","Latvia","Million euro","All providers of health care","1 804.22",""
"2018","Latvia","Million euro","Hospitals","605.99",""
"2018","Latvia","Million euro","General hospitals","465.17",""
"2018","Latvia","Million euro","Mental health hospitals","43.90",""
"2018","Latvia","Million euro","Specialised hospitals (other than mental health hospitals)","96.92",""
"2018","Lithuania","Million euro","All providers of health care","2 972.85",""
"2018","Lithuania","Million euro","Hospitals","1 057.83",""
"2018","Lithuania","Million euro","General hospitals","873.90",""
"2018","Lithuania","Million euro","Mental health hospitals","22.98",""
"2018","Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)","160.95",""
"2018","Luxembourg","Million euro","All providers of health care","3 174.33",""
"2018","Luxembourg","Million euro","Hospitals","1 047.06",""
"2018","Luxembourg","Million euro","General hospitals","922.15",""
"2018","Luxembourg","Million euro","Mental health hospitals","57.42",""
"2018","Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)","67.49",""
"2018","Hungary","Million euro","All providers of health care","8 963.50",""
"2018","Hungary","Million euro","Hospitals","3 466.85",""
"2018","Hungary","Million euro","General hospitals","3 193.84",""
"2018","Hungary","Million euro","Mental health hospitals","7.85",""
"2018","Hungary","Million euro","Specialised hospitals (other than mental health hospitals)","265.16",""
"2018","Malta","Million euro","All providers of health care","1 109.70",""
"2018","Malta","Million euro","Hospitals","454.49",""
"2018","Malta","Million euro","General hospitals","407.76",""
"2018","Malta","Million euro","Mental health hospitals","26.59",""
"2018","Malta","Million euro","Specialised hospitals (other than mental health hospitals)","20.14",""
"2018","Netherlands","Million euro","All providers of health care","77 202.00",""
"2018","Netherlands","Million euro","Hospitals","26 248.00",""
"2018","Netherlands","Million euro","General hospitals","20 965.00",""
"2018","Netherlands","Million euro","Mental health hospitals","4 084.00",""
"2018","Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)","1 199.00",""
"2018","Austria","Million euro","All providers of health care","39 790.92",""
"2018","Austria","Million euro","Hospitals","15 367.62",""
"2018","Austria","Million euro","General hospitals","13 537.87",""
"2018","Austria","Million euro","Mental health hospitals",":",""
"2018","Austria","Million euro","Specialised hospitals (other than mental health hospitals)","1 829.74",""
"2018","Poland","Million euro","All providers of health care","31 501.68",""
"2018","Poland","Million euro","Hospitals","12 935.19",""
"2018","Poland","Million euro","General hospitals","9 921.99",""
"2018","Poland","Million euro","Mental health hospitals","360.71",""
"2018","Poland","Million euro","Specialised hospitals (other than mental health hospitals)","2 652.49",""
"2018","Portugal","Million euro","All providers of health care","19 303.39",""
"2018","Portugal","Million euro","Hospitals","7 975.93",""
"2018","Portugal","Million euro","General hospitals","7 842.20",""
"2018","Portugal","Million euro","Mental health hospitals","133.73",""
"2018","Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Romania","Million euro","All providers of health care","11 371.07",""
"2018","Romania","Million euro","Hospitals","5 286.50",""
"2018","Romania","Million euro","General hospitals","3 950.85",""
"2018","Romania","Million euro","Mental health hospitals","193.96",""
"2018","Romania","Million euro","Specialised hospitals (other than mental health hospitals)","1 141.69",""
"2018","Slovenia","Million euro","All providers of health care","3 797.15",""
"2018","Slovenia","Million euro","Hospitals","1 575.11",""
"2018","Slovenia","Million euro","General hospitals","1 221.36",""
"2018","Slovenia","Million euro","Mental health hospitals","56.43",""
"2018","Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)","297.32",""
"2018","Slovakia","Million euro","All providers of health care","5 991.41",""
"2018","Slovakia","Million euro","Hospitals","2 029.64",""
"2018","Slovakia","Million euro","General hospitals","1 982.30",""
"2018","Slovakia","Million euro","Mental health hospitals","34.76",""
"2018","Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)","12.58",""
"2018","Finland","Million euro","All providers of health care","21 116.97",""
"2018","Finland","Million euro","Hospitals","8 008.44",""
"2018","Finland","Million euro","General hospitals","8 002.66",""
"2018","Finland","Million euro","Mental health hospitals","5.78",""
"2018","Finland","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Sweden","Million euro","All providers of health care","51 296.32",""
"2018","Sweden","Million euro","Hospitals","19 855.92",""
"2018","Sweden","Million euro","General hospitals","19 855.92",""
"2018","Sweden","Million euro","Mental health hospitals",":",""
"2018","Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Iceland","Million euro","All providers of health care","1 862.21",""
"2018","Iceland","Million euro","Hospitals","737.65",""
"2018","Iceland","Million euro","General hospitals","737.65",""
"2018","Iceland","Million euro","Mental health hospitals",":",""
"2018","Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Liechtenstein","Million euro","All providers of health care","320.50",""
"2018","Liechtenstein","Million euro","Hospitals","26.85",""
"2018","Liechtenstein","Million euro","General hospitals","23.65",""
"2018","Liechtenstein","Million euro","Mental health hospitals","0.00",""
"2018","Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)","3.20",""
"2018","Norway","Million euro","All providers of health care","36 971.09",""
"2018","Norway","Million euro","Hospitals","14 331.44",""
"2018","Norway","Million euro","General hospitals","11 008.91",""
"2018","Norway","Million euro","Mental health hospitals","3 322.53",""
"2018","Norway","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2018","Switzerland","Million euro","All providers of health care","70 902.02",""
"2018","Switzerland","Million euro","Hospitals","25 508.61",""
"2018","Switzerland","Million euro","General hospitals","20 349.88",""
"2018","Switzerland","Million euro","Mental health hospitals","2 031.33",""
"2018","Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)","3 127.39",""
"2018","United Kingdom","Million euro","All providers of health care","242 300.03",""
"2018","United Kingdom","Million euro","Hospitals","98 679.72",""
"2018","United Kingdom","Million euro","General hospitals",":",""
"2018","United Kingdom","Million euro","Mental health hospitals",":",""
"2018","United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2018","Bosnia and Herzegovina","Million euro","All providers of health care","1 519.25",""
"2018","Bosnia and Herzegovina","Million euro","Hospitals","561.19",""
"2018","Bosnia and Herzegovina","Million euro","General hospitals","524.43",""
"2018","Bosnia and Herzegovina","Million euro","Mental health hospitals","4.31",""
"2018","Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)","32.46",""
