"TIME","GEO","UNIT","ICHA11_HC","Value","Value_imp"
2016,"Cyprus","Million euro","Inpatient curative and rehabilitative care",362.46,FALSE
2016,"Cyprus","Million euro","Inpatient curative care",331.96,FALSE
2016,"Latvia","Million euro","Current health care expenditure (CHE)",726.24,TRUE
2016,"Latvia","Million euro","Curative care and rehabilitative care",770.7,FALSE
2016,"Latvia","Million euro","Curative care",726.24,FALSE
2016,"Latvia","Million euro","Inpatient curative and rehabilitative care",299.19,FALSE
2016,"Latvia","Million euro","Inpatient curative care",291.18,FALSE
2016,"Lithuania","Million euro","Current health care expenditure (CHE)",762.91,TRUE
2016,"Lithuania","Million euro","Curative care and rehabilitative care",801.69,TRUE
2016,"Lithuania","Million euro","Curative care",931.66,TRUE
2016,"Lithuania","Million euro","Inpatient curative and rehabilitative care",762.91,FALSE
2016,"Lithuania","Million euro","Inpatient curative care",705.34,FALSE
2016,"Luxembourg","Million euro","Current health care expenditure (CHE)",710.18,TRUE
2016,"Luxembourg","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Luxembourg","Million euro","Curative care",726.24,TRUE
2016,"Luxembourg","Million euro","Inpatient curative and rehabilitative care",710.18,FALSE
2016,"Luxembourg","Million euro","Inpatient curative care",670.13,FALSE
2016,"Hungary","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Hungary","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Hungary","Million euro","Curative care",726.24,TRUE
2016,"Hungary","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Hungary","Million euro","Inpatient curative care",331.96,TRUE
2016,"Malta","Million euro","Current health care expenditure (CHE)",945.12,FALSE
2016,"Malta","Million euro","Curative care and rehabilitative care",473.58,FALSE
2016,"Malta","Million euro","Curative care",444.94,FALSE
2016,"Malta","Million euro","Inpatient curative and rehabilitative care",220.38,FALSE
2016,"Malta","Million euro","Inpatient curative care",193.03,FALSE
2016,"Netherlands","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Netherlands","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Netherlands","Million euro","Curative care",726.24,TRUE
2016,"Netherlands","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Netherlands","Million euro","Inpatient curative care",331.96,TRUE
2016,"Austria","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Austria","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Austria","Million euro","Curative care",726.24,TRUE
2016,"Austria","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Austria","Million euro","Inpatient curative care",331.96,TRUE
2016,"Poland","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Poland","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Poland","Million euro","Curative care",726.24,TRUE
2016,"Poland","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Poland","Million euro","Inpatient curative care",331.96,TRUE
2016,"Portugal","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Portugal","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Portugal","Million euro","Curative care",726.24,TRUE
2016,"Portugal","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Portugal","Million euro","Inpatient curative care",331.96,TRUE
2016,"Romania","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Romania","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Romania","Million euro","Curative care",726.24,TRUE
2016,"Romania","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Romania","Million euro","Inpatient curative care",331.96,TRUE
2016,"Slovenia","Million euro","Current health care expenditure (CHE)",945.12,TRUE
2016,"Slovenia","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Slovenia","Million euro","Curative care",726.24,TRUE
2016,"Slovenia","Million euro","Inpatient curative and rehabilitative care",968.36,FALSE
2016,"Slovenia","Million euro","Inpatient curative care",907.6,FALSE
2016,"Slovakia","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Slovakia","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Slovakia","Million euro","Curative care",726.24,TRUE
2016,"Slovakia","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Slovakia","Million euro","Inpatient curative care",331.96,TRUE
2016,"Finland","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Finland","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Finland","Million euro","Curative care",726.24,TRUE
2016,"Finland","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Finland","Million euro","Inpatient curative care",331.96,TRUE
2016,"Sweden","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Sweden","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Sweden","Million euro","Curative care",726.24,TRUE
2016,"Sweden","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Sweden","Million euro","Inpatient curative care",331.96,TRUE
2016,"Iceland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2016,"Iceland","Million euro","Curative care and rehabilitative care",901.45,FALSE
2016,"Iceland","Million euro","Curative care",804.74,FALSE
2016,"Iceland","Million euro","Inpatient curative and rehabilitative care",418.24,FALSE
2016,"Iceland","Million euro","Inpatient curative care",369.1,FALSE
2016,"Liechtenstein","Million euro","Current health care expenditure (CHE)",329.92,FALSE
2016,"Liechtenstein","Million euro","Curative care and rehabilitative care",202.63,FALSE
2016,"Liechtenstein","Million euro","Curative care",178.51,FALSE
2016,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",94.64,FALSE
2016,"Liechtenstein","Million euro","Inpatient curative care",84.22,FALSE
2016,"Norway","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Norway","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Norway","Million euro","Curative care",726.24,TRUE
2016,"Norway","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Norway","Million euro","Inpatient curative care",331.96,TRUE
2016,"Switzerland","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Switzerland","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Switzerland","Million euro","Curative care",726.24,TRUE
2016,"Switzerland","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Switzerland","Million euro","Inpatient curative care",331.96,TRUE
2016,"United Kingdom","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"United Kingdom","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"United Kingdom","Million euro","Curative care",726.24,TRUE
2016,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"United Kingdom","Million euro","Inpatient curative care",331.96,TRUE
2016,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",820.06,TRUE
2016,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",820.06,FALSE
2016,"Bosnia and Herzegovina","Million euro","Curative care",781.05,FALSE
2016,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",437.93,FALSE
2016,"Bosnia and Herzegovina","Million euro","Inpatient curative care",417.94,FALSE
2017,"European Union - 27 countries (from 2020)","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Curative care",752.06,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative care",354.85,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Curative care",752.06,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative care",354.85,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Curative care",752.06,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative care",354.85,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Curative care",752.06,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative care",354.85,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Curative care",752.06,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative care",354.85,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Curative care",752.06,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Inpatient curative care",354.85,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Curative care",752.06,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative care",354.85,TRUE
2017,"Belgium","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Belgium","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Belgium","Million euro","Curative care",752.06,TRUE
2017,"Belgium","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Belgium","Million euro","Inpatient curative care",354.85,TRUE
2017,"Bulgaria","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Bulgaria","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Bulgaria","Million euro","Curative care",752.06,TRUE
2017,"Bulgaria","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Bulgaria","Million euro","Inpatient curative care",664.5,TRUE
2017,"Czechia","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Czechia","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Czechia","Million euro","Curative care",752.06,TRUE
2017,"Czechia","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Czechia","Million euro","Inpatient curative care",354.85,TRUE
2017,"Denmark","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Denmark","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Denmark","Million euro","Curative care",752.06,TRUE
2017,"Denmark","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Denmark","Million euro","Inpatient curative care",354.85,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care",752.06,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative care",354.85,TRUE
2017,"Estonia","Million euro","Current health care expenditure (CHE)",932.1,TRUE
2017,"Estonia","Million euro","Curative care and rehabilitative care",869.75,FALSE
2017,"Estonia","Million euro","Curative care",846.73,FALSE
2017,"Estonia","Million euro","Inpatient curative and rehabilitative care",349.6,FALSE
2017,"Estonia","Million euro","Inpatient curative care",339.92,FALSE
2017,"Ireland","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Ireland","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Ireland","Million euro","Curative care",752.06,TRUE
2017,"Ireland","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Ireland","Million euro","Inpatient curative care",354.85,TRUE
2017,"Greece","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Greece","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Greece","Million euro","Curative care",752.06,TRUE
2017,"Greece","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Greece","Million euro","Inpatient curative care",354.85,TRUE
2017,"Spain","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Spain","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Spain","Million euro","Curative care",752.06,TRUE
2017,"Spain","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Spain","Million euro","Inpatient curative care",354.85,TRUE
2017,"France","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"France","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"France","Million euro","Curative care",752.06,TRUE
2017,"France","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"France","Million euro","Inpatient curative care",354.85,TRUE
2017,"Croatia","Million euro","Current health care expenditure (CHE)",664.5,TRUE
2017,"Croatia","Million euro","Curative care and rehabilitative care",724.82,TRUE
2017,"Croatia","Million euro","Curative care",724.82,TRUE
2017,"Croatia","Million euro","Inpatient curative and rehabilitative care",724.82,FALSE
2017,"Croatia","Million euro","Inpatient curative care",664.5,FALSE
2017,"Italy","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Italy","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Italy","Million euro","Curative care",752.06,TRUE
2017,"Italy","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Italy","Million euro","Inpatient curative care",354.85,TRUE
2017,"Cyprus","Million euro","Current health care expenditure (CHE)",740.22,TRUE
2017,"Cyprus","Million euro","Curative care and rehabilitative care",835.76,FALSE
2017,"Cyprus","Million euro","Curative care",740.22,FALSE
2017,"Cyprus","Million euro","Inpatient curative and rehabilitative care",386.34,FALSE
2017,"Cyprus","Million euro","Inpatient curative care",354.85,FALSE
2017,"Latvia","Million euro","Current health care expenditure (CHE)",752.06,TRUE
2017,"Latvia","Million euro","Curative care and rehabilitative care",803.76,FALSE
2017,"Latvia","Million euro","Curative care",752.06,FALSE
2017,"Latvia","Million euro","Inpatient curative and rehabilitative care",314.57,FALSE
2017,"Latvia","Million euro","Inpatient curative care",300.49,FALSE
2017,"Lithuania","Million euro","Current health care expenditure (CHE)",699.66,TRUE
2017,"Lithuania","Million euro","Curative care and rehabilitative care",869.75,TRUE
2017,"Lithuania","Million euro","Curative care",931.66,TRUE
2017,"Lithuania","Million euro","Inpatient curative and rehabilitative care",767.16,FALSE
2017,"Lithuania","Million euro","Inpatient curative care",699.66,FALSE
2017,"Luxembourg","Million euro","Current health care expenditure (CHE)",689.73,TRUE
2017,"Luxembourg","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Luxembourg","Million euro","Curative care",752.06,TRUE
2017,"Luxembourg","Million euro","Inpatient curative and rehabilitative care",731.69,FALSE
2017,"Luxembourg","Million euro","Inpatient curative care",689.73,FALSE
2017,"Hungary","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Hungary","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Hungary","Million euro","Curative care",752.06,TRUE
2017,"Hungary","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Hungary","Million euro","Inpatient curative care",354.85,TRUE
2017,"Malta","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2017,"Malta","Million euro","Curative care and rehabilitative care",529.87,FALSE
2017,"Malta","Million euro","Curative care",498.3,FALSE
2017,"Malta","Million euro","Inpatient curative and rehabilitative care",249.15,FALSE
2017,"Malta","Million euro","Inpatient curative care",218.87,FALSE
2017,"Netherlands","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Netherlands","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Netherlands","Million euro","Curative care",752.06,TRUE
2017,"Netherlands","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Netherlands","Million euro","Inpatient curative care",354.85,TRUE
2017,"Austria","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Austria","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Austria","Million euro","Curative care",752.06,TRUE
2017,"Austria","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Austria","Million euro","Inpatient curative care",354.85,TRUE
2017,"Poland","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Poland","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Poland","Million euro","Curative care",752.06,TRUE
2017,"Poland","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Poland","Million euro","Inpatient curative care",354.85,TRUE
2017,"Portugal","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Portugal","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Portugal","Million euro","Curative care",752.06,TRUE
2017,"Portugal","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Portugal","Million euro","Inpatient curative care",354.85,TRUE
2017,"Romania","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Romania","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Romania","Million euro","Curative care",752.06,TRUE
2017,"Romania","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Romania","Million euro","Inpatient curative care",354.85,TRUE
2017,"Slovenia","Million euro","Current health care expenditure (CHE)",899.49,TRUE
2017,"Slovenia","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Slovenia","Million euro","Curative care",752.06,TRUE
2017,"Slovenia","Million euro","Inpatient curative and rehabilitative care",964.45,FALSE
2017,"Slovenia","Million euro","Inpatient curative care",899.49,FALSE
2017,"Slovakia","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Slovakia","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Slovakia","Million euro","Curative care",752.06,TRUE
2017,"Slovakia","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Slovakia","Million euro","Inpatient curative care",354.85,TRUE
2017,"Finland","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Finland","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Finland","Million euro","Curative care",752.06,TRUE
2017,"Finland","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Finland","Million euro","Inpatient curative care",354.85,TRUE
2017,"Sweden","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Sweden","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Sweden","Million euro","Curative care",752.06,TRUE
2017,"Sweden","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Sweden","Million euro","Inpatient curative care",354.85,TRUE
2017,"Iceland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2017,"Iceland","Million euro","Curative care and rehabilitative care",741.36,TRUE
2017,"Iceland","Million euro","Curative care",959.59,FALSE
2017,"Iceland","Million euro","Inpatient curative and rehabilitative care",509.67,FALSE
2017,"Iceland","Million euro","Inpatient curative care",443.94,FALSE
2017,"Liechtenstein","Million euro","Current health care expenditure (CHE)",325.71,FALSE
2017,"Liechtenstein","Million euro","Curative care and rehabilitative care",199.95,FALSE
2017,"Liechtenstein","Million euro","Curative care",175.95,FALSE
2017,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",90.39,FALSE
2017,"Liechtenstein","Million euro","Inpatient curative care",79.94,FALSE
2017,"Norway","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Norway","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Norway","Million euro","Curative care",752.06,TRUE
2017,"Norway","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Norway","Million euro","Inpatient curative care",354.85,TRUE
2017,"Switzerland","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"Switzerland","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"Switzerland","Million euro","Curative care",752.06,TRUE
2017,"Switzerland","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"Switzerland","Million euro","Inpatient curative care",354.85,TRUE
2017,"United Kingdom","Million euro","Current health care expenditure (CHE)",329.92,TRUE
2017,"United Kingdom","Million euro","Curative care and rehabilitative care",835.76,TRUE
2017,"United Kingdom","Million euro","Curative care",752.06,TRUE
2017,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",386.34,TRUE
2017,"United Kingdom","Million euro","Inpatient curative care",354.85,TRUE
2017,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",808.76,TRUE
2017,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",845.49,FALSE
2017,"Bosnia and Herzegovina","Million euro","Curative care",808.76,FALSE
2017,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",457.09,FALSE
2017,"Bosnia and Herzegovina","Million euro","Inpatient curative care",437.44,FALSE
2018,"European Union - 27 countries (from 2020)","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Curative care",883.38,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative care",381.93,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Curative care",883.38,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative care",381.93,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Curative care",883.38,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative care",381.93,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Curative care",883.38,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative care",381.93,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Curative care",883.38,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative care",381.93,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Curative care",883.38,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Inpatient curative care",381.93,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Curative care",883.38,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative care",381.93,TRUE
2018,"Belgium","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Belgium","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Belgium","Million euro","Curative care",883.38,TRUE
2018,"Belgium","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Belgium","Million euro","Inpatient curative care",381.93,TRUE
2018,"Bulgaria","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Bulgaria","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Bulgaria","Million euro","Curative care",883.38,TRUE
2018,"Bulgaria","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Bulgaria","Million euro","Inpatient curative care",685.76,TRUE
2018,"Czechia","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Czechia","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Czechia","Million euro","Curative care",883.38,TRUE
2018,"Czechia","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Czechia","Million euro","Inpatient curative care",381.93,TRUE
2018,"Denmark","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Denmark","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Denmark","Million euro","Curative care",883.38,TRUE
2018,"Denmark","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Denmark","Million euro","Inpatient curative care",381.93,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care",883.38,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative care",381.93,TRUE
2018,"Estonia","Million euro","Current health care expenditure (CHE)",932.1,TRUE
2018,"Estonia","Million euro","Curative care and rehabilitative care",955.4,FALSE
2018,"Estonia","Million euro","Curative care",931.47,FALSE
2018,"Estonia","Million euro","Inpatient curative and rehabilitative care",385.01,FALSE
2018,"Estonia","Million euro","Inpatient curative care",373.64,FALSE
2018,"Ireland","Million euro","Current health care expenditure (CHE)",325.71,TRUE
2018,"Ireland","Million euro","Curative care and rehabilitative care",932.22,TRUE
2018,"Ireland","Million euro","Curative care",883.38,TRUE
2018,"Ireland","Million euro","Inpatient curative and rehabilitative care",415.46,TRUE
2018,"Ireland","Million euro","Inpatient curative care",381.93,TRUE
2018,"Greece","Million euro","Current health care expenditure (CHE)",325.71,TRUE
