"TIME","GEO","UNIT","ICHA11_HP","Value","Value_imp"
2016,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2016,"Switzerland","Million euro","All providers of health care",889.47,TRUE
2016,"Switzerland","Million euro","Hospitals",580.36,TRUE
2016,"Switzerland","Million euro","General hospitals",512.63,TRUE
2016,"Switzerland","Million euro","Mental health hospitals",23.26,TRUE
2016,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"United Kingdom","Million euro","All providers of health care",889.47,TRUE
2016,"United Kingdom","Million euro","Hospitals",580.36,TRUE
2016,"United Kingdom","Million euro","General hospitals",512.63,TRUE
2016,"United Kingdom","Million euro","Mental health hospitals",23.26,TRUE
2016,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Bosnia and Herzegovina","Million euro","All providers of health care",500.74,TRUE
2016,"Bosnia and Herzegovina","Million euro","Hospitals",500.74,FALSE
2016,"Bosnia and Herzegovina","Million euro","General hospitals",463.49,FALSE
2016,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.67,FALSE
2016,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",33.58,FALSE
2017,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",329.92,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Hospitals",609.26,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","General hospitals",537.39,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",25.03,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",329.92,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",609.26,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",537.39,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",25.03,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",329.92,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",609.26,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",537.39,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",25.03,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",329.92,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",609.26,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",537.39,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",25.03,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",329.92,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",609.26,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",537.39,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",25.03,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","All providers of health care",329.92,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Hospitals",609.26,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","General hospitals",537.39,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",25.03,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",329.92,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",609.26,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",537.39,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",25.03,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Belgium","Million euro","All providers of health care",80.27,TRUE
2017,"Belgium","Million euro","Hospitals",609.26,TRUE
2017,"Belgium","Million euro","General hospitals",537.39,TRUE
2017,"Belgium","Million euro","Mental health hospitals",80.27,TRUE
2017,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",80.27,FALSE
2017,"Bulgaria","Million euro","All providers of health care",295.54,TRUE
2017,"Bulgaria","Million euro","Hospitals",295.54,TRUE
2017,"Bulgaria","Million euro","General hospitals",966.14,TRUE
2017,"Bulgaria","Million euro","Mental health hospitals",25.03,FALSE
2017,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,FALSE
2017,"Czechia","Million euro","All providers of health care",325.71,TRUE
2017,"Czechia","Million euro","Hospitals",427.48,TRUE
2017,"Czechia","Million euro","General hospitals",427.48,TRUE
2017,"Czechia","Million euro","Mental health hospitals",208,FALSE
2017,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",427.48,FALSE
2017,"Denmark","Million euro","All providers of health care",0,TRUE
2017,"Denmark","Million euro","Hospitals",609.26,TRUE
2017,"Denmark","Million euro","General hospitals",537.39,TRUE
2017,"Denmark","Million euro","Mental health hospitals",948.77,TRUE
2017,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",329.92,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",609.26,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",537.39,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",25.03,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Estonia","Million euro","All providers of health care",932.1,TRUE
2017,"Estonia","Million euro","Hospitals",698.46,FALSE
2017,"Estonia","Million euro","General hospitals",679.42,FALSE
2017,"Estonia","Million euro","Mental health hospitals",4.36,FALSE
2017,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",14.68,FALSE
2017,"Ireland","Million euro","All providers of health care",328.44,TRUE
2017,"Ireland","Million euro","Hospitals",698.46,TRUE
2017,"Ireland","Million euro","General hospitals",679.42,TRUE
2017,"Ireland","Million euro","Mental health hospitals",328.44,FALSE
2017,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",849.25,FALSE
2017,"Greece","Million euro","All providers of health care",367.47,TRUE
2017,"Greece","Million euro","Hospitals",492.36,TRUE
2017,"Greece","Million euro","General hospitals",492.36,TRUE
2017,"Greece","Million euro","Mental health hospitals",367.47,FALSE
2017,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",492.36,FALSE
2017,"Spain","Million euro","All providers of health care",800.23,TRUE
2017,"Spain","Million euro","Hospitals",698.46,TRUE
2017,"Spain","Million euro","General hospitals",679.42,TRUE
2017,"Spain","Million euro","Mental health hospitals",834.18,FALSE
2017,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"France","Million euro","All providers of health care",409.4,TRUE
2017,"France","Million euro","Hospitals",609.26,TRUE
2017,"France","Million euro","General hospitals",537.39,TRUE
2017,"France","Million euro","Mental health hospitals",25.03,TRUE
2017,"France","Million euro","Specialised hospitals (other than mental health hospitals)",420.23,FALSE
2017,"Croatia","Million euro","All providers of health care",117.58,TRUE
2017,"Croatia","Million euro","Hospitals",117.58,TRUE
2017,"Croatia","Million euro","General hospitals",117.58,TRUE
2017,"Croatia","Million euro","Mental health hospitals",50.15,FALSE
2017,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",117.58,FALSE
2017,"Italy","Million euro","All providers of health care",329.92,TRUE
2017,"Italy","Million euro","Hospitals",609.26,TRUE
2017,"Italy","Million euro","General hospitals",537.39,TRUE
2017,"Italy","Million euro","Mental health hospitals",25.03,TRUE
2017,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Cyprus","Million euro","All providers of health care",537.39,TRUE
2017,"Cyprus","Million euro","Hospitals",609.26,FALSE
2017,"Cyprus","Million euro","General hospitals",537.39,FALSE
2017,"Cyprus","Million euro","Mental health hospitals",10.39,FALSE
2017,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",61.49,FALSE
2017,"Latvia","Million euro","All providers of health care",396.93,TRUE
2017,"Latvia","Million euro","Hospitals",520.36,FALSE
2017,"Latvia","Million euro","General hospitals",396.93,FALSE
2017,"Latvia","Million euro","Mental health hospitals",37.39,FALSE
2017,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",86.05,FALSE
2017,"Lithuania","Million euro","All providers of health care",810.01,TRUE
2017,"Lithuania","Million euro","Hospitals",948.67,FALSE
2017,"Lithuania","Million euro","General hospitals",810.01,FALSE
2017,"Lithuania","Million euro","Mental health hospitals",21.78,FALSE
2017,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",116.88,FALSE
2017,"Luxembourg","Million euro","All providers of health care",824.81,TRUE
2017,"Luxembourg","Million euro","Hospitals",938.06,FALSE
2017,"Luxembourg","Million euro","General hospitals",824.81,FALSE
2017,"Luxembourg","Million euro","Mental health hospitals",51.79,FALSE
2017,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",61.45,FALSE
2017,"Hungary","Million euro","All providers of health care",253.54,TRUE
2017,"Hungary","Million euro","Hospitals",609.26,TRUE
2017,"Hungary","Million euro","General hospitals",537.39,TRUE
2017,"Hungary","Million euro","Mental health hospitals",7.25,FALSE
2017,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",253.54,FALSE
2017,"Malta","Million euro","All providers of health care",889.47,TRUE
2017,"Malta","Million euro","Hospitals",439.97,FALSE
2017,"Malta","Million euro","General hospitals",384.9,FALSE
2017,"Malta","Million euro","Mental health hospitals",30.29,FALSE
2017,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",24.77,FALSE
2017,"Netherlands","Million euro","All providers of health care",329.92,TRUE
2017,"Netherlands","Million euro","Hospitals",609.26,TRUE
2017,"Netherlands","Million euro","General hospitals",537.39,TRUE
2017,"Netherlands","Million euro","Mental health hospitals",25.03,TRUE
2017,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",969.18,TRUE
2017,"Austria","Million euro","All providers of health care",329.92,TRUE
2017,"Austria","Million euro","Hospitals",609.26,TRUE
2017,"Austria","Million euro","General hospitals",537.39,TRUE
2017,"Austria","Million euro","Mental health hospitals",25.03,TRUE
2017,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Poland","Million euro","All providers of health care",331.99,TRUE
2017,"Poland","Million euro","Hospitals",609.26,TRUE
2017,"Poland","Million euro","General hospitals",537.39,TRUE
2017,"Poland","Million euro","Mental health hospitals",331.99,FALSE
2017,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",505.05,TRUE
2017,"Portugal","Million euro","All providers of health care",325.71,TRUE
2017,"Portugal","Million euro","Hospitals",609.26,TRUE
2017,"Portugal","Million euro","General hospitals",537.39,TRUE
2017,"Portugal","Million euro","Mental health hospitals",128.45,FALSE
2017,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Romania","Million euro","All providers of health care",325.71,TRUE
2017,"Romania","Million euro","Hospitals",609.26,TRUE
2017,"Romania","Million euro","General hospitals",537.39,TRUE
2017,"Romania","Million euro","Mental health hospitals",155.89,FALSE
2017,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",961.38,FALSE
2017,"Slovenia","Million euro","All providers of health care",264.32,TRUE
2017,"Slovenia","Million euro","Hospitals",609.26,TRUE
2017,"Slovenia","Million euro","General hospitals",537.39,TRUE
2017,"Slovenia","Million euro","Mental health hospitals",51.71,FALSE
2017,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",264.32,FALSE
2017,"Slovakia","Million euro","All providers of health care",31.25,TRUE
2017,"Slovakia","Million euro","Hospitals",609.26,TRUE
2017,"Slovakia","Million euro","General hospitals",537.39,TRUE
2017,"Slovakia","Million euro","Mental health hospitals",31.25,FALSE
2017,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",11.51,FALSE
2017,"Finland","Million euro","All providers of health care",325.71,TRUE
2017,"Finland","Million euro","Hospitals",609.26,TRUE
2017,"Finland","Million euro","General hospitals",537.39,TRUE
2017,"Finland","Million euro","Mental health hospitals",5.9,FALSE
2017,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Sweden","Million euro","All providers of health care",329.92,TRUE
2017,"Sweden","Million euro","Hospitals",609.26,TRUE
2017,"Sweden","Million euro","General hospitals",537.39,TRUE
2017,"Sweden","Million euro","Mental health hospitals",25.03,TRUE
2017,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Iceland","Million euro","All providers of health care",939.05,TRUE
2017,"Iceland","Million euro","Hospitals",708.45,FALSE
2017,"Iceland","Million euro","General hospitals",708.45,FALSE
2017,"Iceland","Million euro","Mental health hospitals",0,FALSE
2017,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2017,"Liechtenstein","Million euro","All providers of health care",325.71,FALSE
2017,"Liechtenstein","Million euro","Hospitals",27.44,FALSE
2017,"Liechtenstein","Million euro","General hospitals",23.64,FALSE
2017,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
2017,"Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)",3.8,FALSE
2017,"Norway","Million euro","All providers of health care",325.71,TRUE
2017,"Norway","Million euro","Hospitals",609.26,TRUE
2017,"Norway","Million euro","General hospitals",537.39,TRUE
2017,"Norway","Million euro","Mental health hospitals",25.03,TRUE
2017,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2017,"Switzerland","Million euro","All providers of health care",329.92,TRUE
2017,"Switzerland","Million euro","Hospitals",609.26,TRUE
2017,"Switzerland","Million euro","General hospitals",537.39,TRUE
2017,"Switzerland","Million euro","Mental health hospitals",25.03,TRUE
2017,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"United Kingdom","Million euro","All providers of health care",329.92,TRUE
2017,"United Kingdom","Million euro","Hospitals",609.26,TRUE
2017,"United Kingdom","Million euro","General hospitals",537.39,TRUE
2017,"United Kingdom","Million euro","Mental health hospitals",25.03,TRUE
2017,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",295.54,TRUE
2017,"Bosnia and Herzegovina","Million euro","All providers of health care",475.1,TRUE
2017,"Bosnia and Herzegovina","Million euro","Hospitals",512.02,FALSE
2017,"Bosnia and Herzegovina","Million euro","General hospitals",475.1,FALSE
2017,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.92,FALSE
2017,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",33,FALSE
2018,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",325.71,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Hospitals",656.43,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","General hospitals",577.07,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",26.13,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",325.71,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",656.43,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",577.07,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",26.13,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",325.71,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",656.43,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",577.07,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",26.13,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",325.71,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",656.43,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",577.07,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",26.13,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",325.71,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",656.43,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",577.07,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",26.13,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","All providers of health care",325.71,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Hospitals",656.43,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","General hospitals",577.07,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",26.13,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",325.71,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",656.43,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",577.07,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",26.13,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Belgium","Million euro","All providers of health care",80.27,TRUE
2018,"Belgium","Million euro","Hospitals",656.43,TRUE
2018,"Belgium","Million euro","General hospitals",577.07,TRUE
2018,"Belgium","Million euro","Mental health hospitals",78.55,TRUE
2018,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",78.55,FALSE
2018,"Bulgaria","Million euro","All providers of health care",320.5,TRUE
2018,"Bulgaria","Million euro","Hospitals",326.25,TRUE
2018,"Bulgaria","Million euro","General hospitals",966.14,TRUE
2018,"Bulgaria","Million euro","Mental health hospitals",26.13,FALSE
2018,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,FALSE
2018,"Czechia","Million euro","All providers of health care",320.5,TRUE
2018,"Czechia","Million euro","Hospitals",499.5,TRUE
2018,"Czechia","Million euro","General hospitals",499.5,TRUE
2018,"Czechia","Million euro","Mental health hospitals",232.81,FALSE
2018,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",499.5,FALSE
2018,"Denmark","Million euro","All providers of health care",0,TRUE
2018,"Denmark","Million euro","Hospitals",656.43,TRUE
2018,"Denmark","Million euro","General hospitals",577.07,TRUE
2018,"Denmark","Million euro","Mental health hospitals",948.77,TRUE
2018,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",325.71,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",656.43,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",577.07,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",26.13,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Estonia","Million euro","All providers of health care",932.1,TRUE
2018,"Estonia","Million euro","Hospitals",765.16,FALSE
2018,"Estonia","Million euro","General hospitals",745.19,FALSE
2018,"Estonia","Million euro","Mental health hospitals",4.51,FALSE
2018,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",15.45,FALSE
2018,"Ireland","Million euro","All providers of health care",372.05,TRUE
2018,"Ireland","Million euro","Hospitals",765.16,TRUE
2018,"Ireland","Million euro","General hospitals",745.19,TRUE
2018,"Ireland","Million euro","Mental health hospitals",372.05,FALSE
2018,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",938.09,FALSE
2018,"Greece","Million euro","All providers of health care",350.97,TRUE
2018,"Greece","Million euro","Hospitals",511.84,TRUE
2018,"Greece","Million euro","General hospitals",511.84,TRUE
2018,"Greece","Million euro","Mental health hospitals",350.97,FALSE
2018,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",511.84,FALSE
2018,"Spain","Million euro","All providers of health care",834.18,TRUE
2018,"Spain","Million euro","Hospitals",765.16,TRUE
2018,"Spain","Million euro","General hospitals",745.19,TRUE
2018,"Spain","Million euro","Mental health hospitals",852.35,FALSE
2018,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"France","Million euro","All providers of health care",416.38,TRUE
2018,"France","Million euro","Hospitals",656.43,TRUE
2018,"France","Million euro","General hospitals",577.07,TRUE
2018,"France","Million euro","Mental health hospitals",26.13,TRUE
2018,"France","Million euro","Specialised hospitals (other than mental health hospitals)",416.38,FALSE
2018,"Croatia","Million euro","All providers of health care",116.26,TRUE
2018,"Croatia","Million euro","Hospitals",116.26,TRUE
2018,"Croatia","Million euro","General hospitals",116.26,TRUE
2018,"Croatia","Million euro","Mental health hospitals",52.07,FALSE
2018,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",116.26,FALSE
2018,"Italy","Million euro","All providers of health care",325.71,TRUE
2018,"Italy","Million euro","Hospitals",656.43,TRUE
2018,"Italy","Million euro","General hospitals",577.07,TRUE
2018,"Italy","Million euro","Mental health hospitals",26.13,TRUE
2018,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Cyprus","Million euro","All providers of health care",577.07,TRUE
2018,"Cyprus","Million euro","Hospitals",656.43,FALSE
2018,"Cyprus","Million euro","General hospitals",577.07,FALSE
2018,"Cyprus","Million euro","Mental health hospitals",12.02,FALSE
2018,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",67.34,FALSE
2018,"Latvia","Million euro","All providers of health care",465.17,TRUE
2018,"Latvia","Million euro","Hospitals",605.99,FALSE
2018,"Latvia","Million euro","General hospitals",465.17,FALSE
2018,"Latvia","Million euro","Mental health hospitals",43.9,FALSE
2018,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",96.92,FALSE
2018,"Lithuania","Million euro","All providers of health care",160.95,TRUE
2018,"Lithuania","Million euro","Hospitals",908.02,TRUE
2018,"Lithuania","Million euro","General hospitals",873.9,FALSE
2018,"Lithuania","Million euro","Mental health hospitals",22.98,FALSE
2018,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",160.95,FALSE
2018,"Luxembourg","Million euro","All providers of health care",67.49,TRUE
2018,"Luxembourg","Million euro","Hospitals",890.15,TRUE
2018,"Luxembourg","Million euro","General hospitals",922.15,FALSE
2018,"Luxembourg","Million euro","Mental health hospitals",57.42,FALSE
2018,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",67.49,FALSE
2018,"Hungary","Million euro","All providers of health care",265.16,TRUE
2018,"Hungary","Million euro","Hospitals",656.43,TRUE
2018,"Hungary","Million euro","General hospitals",577.07,TRUE
2018,"Hungary","Million euro","Mental health hospitals",7.85,FALSE
2018,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",265.16,FALSE
2018,"Malta","Million euro","All providers of health care",889.47,TRUE
2018,"Malta","Million euro","Hospitals",454.49,FALSE
2018,"Malta","Million euro","General hospitals",407.76,FALSE
2018,"Malta","Million euro","Mental health hospitals",26.59,FALSE
2018,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",20.14,FALSE
2018,"Netherlands","Million euro","All providers of health care",325.71,TRUE
2018,"Netherlands","Million euro","Hospitals",656.43,TRUE
2018,"Netherlands","Million euro","General hospitals",577.07,TRUE
2018,"Netherlands","Million euro","Mental health hospitals",26.13,TRUE
2018,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",969.18,TRUE
2018,"Austria","Million euro","All providers of health care",325.71,TRUE
2018,"Austria","Million euro","Hospitals",656.43,TRUE
2018,"Austria","Million euro","General hospitals",577.07,TRUE
2018,"Austria","Million euro","Mental health hospitals",26.13,TRUE
2018,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Poland","Million euro","All providers of health care",331.99,TRUE
2018,"Poland","Million euro","Hospitals",656.43,TRUE
2018,"Poland","Million euro","General hospitals",577.07,TRUE
2018,"Poland","Million euro","Mental health hospitals",360.71,FALSE
2018,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",505.05,TRUE
2018,"Portugal","Million euro","All providers of health care",133.73,TRUE
2018,"Portugal","Million euro","Hospitals",656.43,TRUE
2018,"Portugal","Million euro","General hospitals",577.07,TRUE
2018,"Portugal","Million euro","Mental health hospitals",133.73,FALSE
2018,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Romania","Million euro","All providers of health care",193.96,TRUE
2018,"Romania","Million euro","Hospitals",656.43,TRUE
2018,"Romania","Million euro","General hospitals",577.07,TRUE
2018,"Romania","Million euro","Mental health hospitals",193.96,FALSE
2018,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",499.7,TRUE
2018,"Slovenia","Million euro","All providers of health care",297.32,TRUE
2018,"Slovenia","Million euro","Hospitals",656.43,TRUE
2018,"Slovenia","Million euro","General hospitals",577.07,TRUE
2018,"Slovenia","Million euro","Mental health hospitals",56.43,FALSE
2018,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",297.32,FALSE
2018,"Slovakia","Million euro","All providers of health care",34.76,TRUE
2018,"Slovakia","Million euro","Hospitals",656.43,TRUE
2018,"Slovakia","Million euro","General hospitals",577.07,TRUE
2018,"Slovakia","Million euro","Mental health hospitals",34.76,FALSE
2018,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",12.58,FALSE
2018,"Finland","Million euro","All providers of health care",5.9,TRUE
2018,"Finland","Million euro","Hospitals",656.43,TRUE
2018,"Finland","Million euro","General hospitals",577.07,TRUE
2018,"Finland","Million euro","Mental health hospitals",5.78,FALSE
2018,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Sweden","Million euro","All providers of health care",325.71,TRUE
2018,"Sweden","Million euro","Hospitals",656.43,TRUE
2018,"Sweden","Million euro","General hospitals",577.07,TRUE
2018,"Sweden","Million euro","Mental health hospitals",26.13,TRUE
2018,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",326.25,TRUE
2018,"Iceland","Million euro","All providers of health care",939.05,TRUE
2018,"Iceland","Million euro","Hospitals",737.65,FALSE
2018,"Iceland","Million euro","General hospitals",737.65,FALSE
2018,"Iceland","Million euro","Mental health hospitals",0,TRUE
2018,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2018,"Liechtenstein","Million euro","All providers of health care",320.5,FALSE
2018,"Liechtenstein","Million euro","Hospitals",26.85,FALSE
2018,"Liechtenstein","Million euro","General hospitals",23.65,FALSE
2018,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
